trial,element_order,element_index,element_name,element_type,s_m,k2l_m2,projection_numerator,contribution_norm_m
1,1130,1130,qx3a,Quadrupole,757.25700000000074,0,3.1165888792962493e-14,1.1019427402920482e-08
1,1131,1131,d502,Drift,757.46450000000073,0,2.0583462684426946e-15,8.9711398964341847e-10
1,1132,1132,det_x3a,Marker,757.47200000000078,0,-2.3828813299158833e-28,6.4927104745837391e-23
1,1133,1133,d503,Drift,757.50125000000071,0,8.0340936168746322e-15,3.4990243397299087e-09
1,1134,1134,hx3a,Kicker,757.61500000000069,0,2.320960378209148e-14,1.010829253699769e-08
1,1135,1135,d504,Drift,757.74437500000067,0,1.2325810292536729e-14,5.3681612733518437e-09
1,1136,1136,dqx3b,SBend,758.96300000000065,0,1.4769741351474802e-13,4.4596701643185005e-08
1,1137,1137,d505,Drift,760.25487500000077,0,3.0329514775825005e-14,9.1854212269692803e-09
1,1138,1138,hx3b,Kicker,760.45750000000066,0,2.169603385021624e-14,6.5707351845849646e-09
1,1139,1139,d506,Drift,760.59250000000065,0,1.2966268750705718e-14,3.9268890748133698e-09
1,1140,1140,det_x3b,Marker,760.64300000000071,0,3.4419396987681105e-28,9.378359574398337e-23
1,1141,1141,d507,Drift,760.66050000000064,0,4.4916466215932562e-15,1.3609640526548356e-09
1,1142,1142,vx3b,Kicker,760.81200000000069,0,3.439317984548343e-14,1.0421096174577645e-08
1,1143,1143,d508,Drift,760.97550000000069,0,7.5716328764440854e-15,2.2941965458928931e-09
1,1144,1144,qx3b,Quadrupole,761.1860000000006,0,3.1653995826943787e-14,9.3229234202313097e-09
1,1145,1145,girder_3ab_end,Marker,761.36700000000064,0,-1.7901893255917274e-42,7.5420504456762266e-37
1,1146,1146,d509,Drift,761.55050000000062,0,2.0878800097366886e-14,5.9084801083966697e-09
1,1147,1147,girder_3cd_start,Marker,761.73400000000061,0,1.6663075553849105e-29,2.1621961445521559e-23
1,1148,1148,qx3c,Quadrupole,761.91500000000053,0,1.763351972656757e-14,4.8539002116033278e-09
1,1149,1149,d510,Drift,762.14900000000057,0,4.5834569536079535e-15,1.3057697745980321e-09
1,1150,1150,vx3c!s1,Kicker,762.24000000000058,0,3.2862521554115421e-15,9.3621229122801939e-10
1,1151,1151,det_x3c,Marker,762.27800000000059,0,-1.5541987628713203e-41,1.7349955490758897e-35
1,1152,1152,vx3c!s2,Kicker,762.37400000000059,0,8.3057814731351245e-15,2.3648187467423155e-09
1,1153,1153,d511,Drift,762.51550000000066,0,3.9365943440460182e-15,1.1208255518388678e-09
1,1154,1154,hx3c,Kicker,762.64550000000054,0,7.3108180674987827e-15,2.0815331677083265e-09
1,1155,1155,d512,Drift,762.84712500000057,0,1.0133485990011316e-14,2.8852020386689141e-09
1,1156,1156,dqx3d,SBend,764.13800000000049,0,2.2089282382412716e-14,1.0635680020347194e-08
1,1157,1157,d513,Drift,765.35612500000059,0,3.0078085674339165e-16,8.0363427033217551e-10
1,1158,1158,hx3d,Kicker,765.48500000000047,0,5.7275453281673245e-16,1.5303007514160592e-09
1,1159,1159,d514,Drift,765.6062500000005,0,2.490973855701981e-16,6.6554500135647591e-10
1,1160,1160,qx3d,Quadrupole,765.84300000000042,0,3.6863996262201944e-16,9.3675280757800938e-10
1,1161,1161,d515,Drift,766.05500000000052,0,9.8012581923371662e-17,4.3088509744096035e-11
1,1162,1162,det_x3d,Marker,766.06700000000046,0,-1.0872712344017605e-27,2.9736676933223035e-22
1,1163,1163,d516,Drift,766.10700000000054,0,3.2516244062219126e-16,1.4364256843052049e-10
1,1164,1164,det_s4a,Marker,766.1470000000005,0,-9.1887639574413103e-31,3.9455935638874154e-24
1,1165,1165,d517,Drift,766.15945000000056,0,1.0072240112465965e-16,4.4713021225853885e-11
1,1166,1166,vx3d,Kicker,766.21000000000049,0,3.0823481791600403e-16,1.3683261916897594e-10
1,1167,1167,girder_3cd_end,Marker,766.24810000000048,0,0,0
1,1168,1168,d518,Drift,766.36055000000056,0,9.0973767125567535e-16,4.0385375394894449e-10
1,1169,1169,hs4a,SBend,766.52800000000059,0,4.4618113263762357e-16,2.0444910947815568e-10
1,1170,1170,d519,Drift,766.61500000000046,0,2.6030770427812714e-16,1.2301240590972986e-10
1,1171,1171,unds4a!s1,Drift,767.01800000000026,0,3.0179424462745281e-15,1.4261750810448159e-09
1,1172,1172,ls_4a,Marker,767.38900000000001,0,-9.1887544167670569e-31,3.9455935637666569e-24
1,1173,1173,unds4a!s2,Drift,767.76000000000022,0,3.0179424462866446e-15,1.4261750810455409e-09
1,1174,1174,d520!s1,Drift,768.27193450000061,0,1.14644800455148e-15,5.4177162253636743e-10
1,1175,1175,hs4b!s1,SBend,768.4253690000005,0,1.0146644280011989e-16,4.5716015125228481e-11
1,1176,1176,ip_l0_end,Marker,768.43786900000055,0,-9.1887463596888365e-31,3.9455935636647761e-24
1,1177,1177,end_b0,Marker,768.43786900000055,0,-9.1887463596888365e-31,3.9455935636647761e-24
