sextupole,sextupole_s_m,quadrupole,quadrupole_inventory_index,quadrupole_ring_index,quadrupole_s_m,quadrupole_k1_m2,delta_k1_m2,optics_leverage,delta_log_beta_x,delta_log_beta_y,delta_phi_x_rad,delta_phi_y_rad,max_abs_tune_shift,max_detector_beta_beating,allowed,closed_orbit_seconds,twiss_seconds,selected,selected_rank
SEX_25E,583.6744190000005,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.007356330937148435,0.004214105456821119,-0.0010345445269431758,0.005936604097764641,0.00020825336447135212,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,0,
SEX_24E,591.8780370000006,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.00632247204926121,0.0054303658355225074,0.001920161799767076,-0.002600867057445435,-0.0001823428591680182,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,0,
SEX_23E,602.0839950000009,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.009386902388635234,-0.009084480404620702,-0.0016816282354503067,-0.0003816551293263231,-0.0016163595119352476,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,1,11
SEX_22E,610.288114000001,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.007222461371095916,0.0027231473054110953,-0.002308756716027559,0.0062187896007348895,-0.0008629689090542058,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,0,
SEX_21E,618.489572000001,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.009501710461566145,0.009411951898093105,-0.0012938688763066979,7.772955331709119e-5,0.00013238055326622803,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,0,
SEX_20E,626.693891000001,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.00886401100331323,-0.008796087616192104,0.0008032447861458497,-0.0006982247521447851,0.00025848350847163844,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,0,
SEX_19E,634.902548000001,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.009225527269959068,-0.00758665770349873,0.002291137828924783,0.004621583845252132,-0.0009719200115627573,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,1,14
SEX_18E,641.5627330000011,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.00682703276253002,0.0010231277917417889,-0.001259724823127428,0.006384447456389915,-0.0017926265391923538,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,0,
SEX_17E,649.7629910000012,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.009257591036695444,0.009238522864787609,0.0004748921259526663,-0.0001832953173238663,0.00030588784685841236,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,0,
SEX_16E,657.9705490000013,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.009886884174566951,-0.009679197128470316,0.0019045728105362716,0.0006379953302839933,-0.0001708390980314865,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,1,7
SEX_15E,666.1766680000013,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.008516520648161607,-0.006385861740537631,0.0008941123023052618,0.005232821200211281,-0.0018894547517171363,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,0,
SEX_14E,676.1065810000013,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.01011677354720893,0.009771414039004007,-0.002308752612087338,0.0009594838244887283,-0.0007858923912254943,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,0,
SEX_13E,683.0127840000011,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.0040252358228730235,0.001803776905074161,-0.001345632809947449,-0.003335431913089343,0.00011436170862420132,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,0,
SEX_12E,691.3164100000012,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.009923086477339912,-0.009558794252744177,4.716934422238815e-5,0.0026430594476901216,0.0003303172405623692,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,1,14
SEX_11E,701.3768190000012,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.00978155883858659,0.00959174712084383,0.0018655326746132334,0.00042016822658712624,-0.00014327241127502942,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,0,
SEX_10AE,709.5820270000013,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.004502980461690815,-0.0019410960002582574,0.002263036902783728,-0.0033221097776276326,-0.0005926465710527082,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,0,
SEX_09AE,716.0246000000013,QX4A,1,16,2.594000000000023,1.53945630668795,0.00153945630668795,0.0064228912297118095,-0.005296803157552854,0.002287033205210194,-0.002644348288909014,-0.0009870710734577108,0.0005419825581379212,0.009966585184950194,1,0.0531392,2.8526039,0,
SEX_09AW,50.513,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0032921087159603233,0.0017600534897642235,0.00011507056473350671,0.0027557938758892625,-0.00036407470334239863,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_10W,52.359,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.004180030461727798,0.0033682689596649072,9.251120522126443e-5,0.002445965608827894,-0.00036893467398699367,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_10AW,59.10438500000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.006104197327959257,0.005956210684352789,-3.27711449102087e-5,0.0012814382589987896,-0.0003763261121714019,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_12W,77.12288200000002,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0053663382359549604,-0.005028283060842164,-0.00026207908785667194,0.0018386280274804488,-0.00025439546181392313,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_13W,85.42484500000002,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.006843437406643823,0.006826333318122593,-0.00022213262327072184,0.0003917823773052441,-0.00017599044023251928,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_14W,92.33155300000003,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.005011416528761917,0.0030403029409842605,-9.904666453995158e-5,-0.003980647644161308,-0.000124449761217687,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_15W,102.26329400000003,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.006751934830899155,-0.00672698549556407,0.00017276314988869302,0.0005336453386098641,-0.00014719256027507081,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_16W,110.46949700000003,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0028897968903704337,1.5307003213895825e-5,0.00025657616499784737,0.002865268674367824,-0.0002740362357220083,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_17W,118.67059200000004,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0045569601699353745,0.001679106418311723,0.00015997738920830385,-0.004218798788469248,-0.0003501880119511632,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_18W,126.86934400000005,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.007220875414915812,-0.007111916433515769,-0.00015173175311994382,-0.001232627696769291,-0.00013889865613577292,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_19W,133.53465100000005,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.006059409995238683,-0.0059054639378619015,0.00024863275263221424,0.0013185503413936086,-0.00020384288199589302,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_20W,141.74255400000004,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0034075263424136306,0.002014609919748148,0.00023291825732971874,0.0027210850349537285,-0.00030663979430029827,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_21W,149.94449100000006,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.004393940520146625,-0.0008573968565448812,0.00011187027884313165,-0.004292548052071096,-0.0003648289823267151,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_22W,158.15117800000007,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.007229296075342726,-0.0071153598832335175,-0.00010368187876424064,-0.0012203145540239562,-0.0003666850614492915,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_23W,166.3549160000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0032862035447200166,-0.0017478431344355515,-0.00025610431079346903,0.0027573519701288695,-0.00027495237688798747,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_24W,176.5575180000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.006293300942927506,0.005505837611043152,0.00023300803012841687,-0.003033594052646755,-0.00018548137566015146,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_25W,184.7633210000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.00711116065620466,-0.007098463762479709,0.00020522065844098985,-0.00017530310588660406,-0.00032798078225875475,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_26W,192.9697580000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0029436849256759844,0.0006246593170819593,-5.4543329863404884e-5,0.002851642198323136,-0.0003744909573606973,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_27W,201.39945100000008,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.007157356622242685,0.006970825290497162,-0.00024011261515767998,-0.0015938938376871285,-0.00019286511750835135,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_28W,209.60265400000006,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.006302254517245509,-0.005528197832712628,0.0001364639939533566,-0.0030200813793711478,-0.00013389086175978634,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_29W,218.03087800000006,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.003985268181676339,-0.003066983653517875,0.00025936442358176465,0.0025214810696345467,-0.00022547075240638732,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_30W,227.31508200000005,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0053283425485161524,0.004976911481943422,0.00016268903002002692,0.0018636578757144412,-0.00034913896520728056,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_31W,235.74654100000004,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0054615973552812145,0.0039848698370029655,-0.00015752338485333842,-0.003715075568063279,-0.00035108113045614724,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_32W,243.94574300000002,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.006734906628735926,-0.006702145695686494,-0.0002600626447628092,0.0005662098596399295,-0.00022800041058651415,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_33W,252.378452,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0034174381987359163,-0.0020634729197617405,-0.00018159013239303244,0.002713876090177265,-0.00015121158213240288,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_34W,258.32096800000005,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.002885928370278822,0.00034557370985267936,-9.092525159413497e-5,0.0028610825811288655,-0.0001228838151359525,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_35W,266.247907,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.005588005763141546,0.005327111796963313,3.9239725016284064e-5,0.001683043685441372,-0.00011624331565303041,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_36W,277.2196100000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.005563190052664056,-0.004191193692213942,0.00025224184032264057,-0.003643542200456591,-0.0002096503849005837,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_37W,285.23481400000014,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.004465265084557827,-0.003793340363876829,0.0002098421524441864,0.002323686071789447,-0.00032497764535940795,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_38W,293.43722000000014,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.003498331125738169,0.0022007722526313418,-9.787008805292298e-5,0.0026925828985623966,-0.00036788712615459806,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_39W,301.8666330000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.00450573057231081,0.0014754848143620676,-0.00026225866692271494,-0.004241719032371884,-0.0002521757222281386,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_40W,310.0725710000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.006554371634260425,-0.006504365747348471,4.941651792984906e-5,0.0007980330990161787,-0.00011711073967813799,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_41W,318.2775080000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.004187099842964223,0.003379772211343576,0.0002557659333975179,0.002442850388661894,-0.0002757003088654591,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_42W,326.4824450000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.004907969193642786,0.002755581218548308,0.00010910003143933583,-0.004043446291420952,-0.0003654764359907925,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_43W,334.6823820000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.007240087449968851,-0.007150486245835809,-3.1383874085327556e-5,-0.0010708604044064977,-0.0003764117134616486,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_44W,345.6874090000002,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.006598425240675981,0.0065436618478495025,-0.00017387091150931474,0.0007555402265677021,-0.00034443163321282963,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_45W,352.0352120000002,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.00671943887650189,0.006214829209349355,-0.0002607675138398224,-0.0025279355150115415,-0.0002613408680864436,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_47W,365.88444100000027,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0031329461847006534,0.0013787877152446964,0.000225537161610754,0.0027984730875922625,-0.0001788228153091293,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_47E,402.10880300000036,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.002910724286690314,-0.00037846961826899626,0.00023672065830935115,0.0028602945074012037,-0.0003029113435252127,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_45E,416.40915300000034,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.00717169829749383,-0.006997106884567108,-0.00024861300558248273,-0.001539618280126116,-0.0002037617264753729,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_44E,422.7528710000003,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.006413168676933456,-0.006338250907601982,-0.0001022829259349928,0.0009639443672748467,-0.00012512941678253364,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_43E,433.75209100000035,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.005795900006771309,0.004642764725270479,4.3779171105598964e-5,-0.003467229303420521,-0.00011660590017298373,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_42E,441.95955800000036,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.006194168887841732,-0.005342449619351042,0.0001559796516163558,-0.003127604072793674,-0.00014043997980795665,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_41E,450.1611960000003,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.004161636503646992,-0.003343175191232094,0.00026244808893594973,0.002452614103571306,-0.00024125316328371197,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_40E,458.3645330000003,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.007025882028169586,0.006729540184306706,-3.357483677659728e-5,-0.001983330263058098,-0.0003762724804326814,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_39E,466.5685700000003,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.004573161655048852,-0.001773572548495466,-0.00020458212859824664,-0.004207086340939198,-0.00016376388787973622,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_38E,475.0016130000003,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.004573198317576177,-0.0039700921183422,2.1674294881790545e-5,0.0022668849792222864,-0.0001152134526713981,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_37E,483.2036200000002,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.00589224850609985,0.005698392287917884,0.0002570198727382138,0.0014604025196569958,-0.00021927849012391972,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_36E,491.21897400000023,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.004441007735025778,0.0011514511088170963,0.00016918239750229446,-0.004271774204125806,-0.0003464570852261252,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_35E,502.1918880000002,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.007214291928001572,-0.0071790408483781995,-0.00022904255886356515,-0.000598879198188967,-0.00031026397140439987,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_34E,510.11032700000015,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0034558543625861984,-0.002122304871045009,-0.0002610203824869647,0.002704961266143748,-0.00023195757873597362,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_33E,516.0587210000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.003669734507641839,0.0025403435182358132,-0.00022115442736928784,0.0026332419823023893,-0.0001753098623287513,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_32E,524.4910650000002,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.006852966529966747,0.006451567554647254,-8.192358082298313e-5,-0.0023062945844624064,-0.00012132668812692492,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_31E,532.6925710000002,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.005918498618690865,-0.004854727297257014,0.00021741162824990813,-0.00337390826916013,-0.00017240633372330003,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_30E,541.1213150000002,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.00597580751404043,-0.005798231612955683,0.00015388836884535408,0.001393876342531162,-0.00035243824856201456,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_29E,550.4060380000002,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.005657208611961409,0.005399958480351738,-0.00015230289569918468,0.0016421417441834403,-0.00035303259013792326,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_28E,558.8351820000003,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.004351052068744033,-0.0004901496515819163,-0.0002585312626925331,-0.004309855359811919,-0.0002229703740117293,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_27E,567.0402060000004,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0071017161090854335,-0.006863860810603485,0.0002624306687373188,-0.001786078803422743,-0.000250677320025726,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_26E,575.4706000000004,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.002902532862380327,0.0003005100990298411,-1.3879735653467617e-5,0.00286215693764631,-0.0003771680193230824,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_25E,583.6744190000005,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.006735957719591457,0.006242221135681622,-0.00026035475953686956,-0.002504174200642467,-0.0002629233070622046,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_24E,591.8780370000006,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.006741851781334599,-0.006266760854274894,-6.594877253456289e-5,-0.002482291174757183,-0.00011897529128392865,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_23E,602.0839950000009,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.003519686554111883,-0.002242712591103184,0.00010700987729821325,0.0026857149724884982,-0.00036594759954800747,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_22E,610.288114000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.007028797583338572,0.006734559644036282,-7.8192796309601e-5,-0.0019762712165037337,-0.0003714025227272749,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_21E,618.489572000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0048408291872576665,-0.002579932761337457,-0.0002538541962528366,-0.004078591809759022,-0.0002796802881771486,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_20E,626.693891000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0037700363185941004,-0.0027196744887206747,-0.0002023922932996111,0.002597922838489933,-0.00016241552815487363,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_19E,634.902548000001,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.005310850058759183,0.004968569712160139,0.00011745981055540235,0.0018676464014200686,-0.00012862143753776385,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_18E,641.5627330000011,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.007210021100764235,0.0070689883191266374,0.00016072216115044696,-0.0013658492670608365,-0.00034990367831902165,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_17E,649.7629910000012,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.004979888093090946,-0.0029507098012825183,-0.0002248388771478767,-0.004001283168182184,-0.00017826265921131246,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_16E,657.9705490000013,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0029408369542175926,-0.0007240917175645135,-6.902169171886596e-5,0.0028469628183049388,-0.00011938129295557258,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_15E,666.1766680000013,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.005970412311526578,0.005793928228145615,0.0002620501393734624,0.0013967581356553501,-0.00023793968071866224,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_14E,676.1065810000013,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.004472097451380337,-0.001314529038261012,-9.469685295647924e-5,-0.004257569327865381,-0.00036851722710228257,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_13E,683.0127840000011,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.007237505329200191,-0.007140131535036648,-0.0002518990169267271,-0.0011208870567329943,-0.0002831327319406463,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_12E,691.3164100000012,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.003487613284573267,0.002192041233955301,-0.0002460782993845436,0.002694016701162704,-0.00020030261056732415,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_11E,701.3768190000012,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.004660427935372343,-0.0020905312996052426,-7.634760483580548e-5,-0.004162803331056009,-0.00012044457793762429,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_10AE,709.5820270000013,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.00692235783305171,-0.006917037526504489,3.4946175460973496e-5,0.00024283368549436415,-0.00011593270354347231,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_09AE,716.0246000000013,QX4B,2,30,6.523000000000023,1.39939019861163,0.0013993901986116299,0.0059242286259465204,-0.005746652153620274,0.00012051383329737365,0.0014287069694938139,-0.00012940884467236907,0.00039558720305332695,0.007258400660506759,1,0.053622699999999995,2.3816134,0,
SEX_09AW,50.513,QX4C,3,34,7.252000000000023,1.39939019861163,0.0013993901986116299,0.0027706025087978173,0.0007703264906636704,-0.00020080038227152485,0.0026535444224643307,-3.487927789680377e-5,0.0003962642120274862,0.007264708262121777,1,0.0538203,2.3312912,0,
SEX_10W,52.359,QX4C,3,34,7.252000000000023,1.39939019861163,0.0013993901986116299,0.003477617423079309,0.0024522335261454647,-0.00018367585704098156,0.0024588548541444317,-2.5877796343218195e-5,0.0003962642120274862,0.007264708262121777,1,0.0538203,2.3312912,0,
SEX_10AW,59.10438500000001,QX4C,3,34,7.252000000000023,1.39939019861163,0.0013993901986116299,0.005548239578069309,0.00534530312641223,-7.300585891855878e-5,0.0014850361833177188,5.8805801632165535e-6,0.0003962642120274862,0.007264708262121777,1,0.0538203,2.3312912,0,
SEX_12W,77.12288200000002,QX4C,3,34,7.252000000000023,1.39939019861163,0.0013993901986116299,0.005850324423973938,-0.005705886670046529,0.0002371350188533943,0.001268493435747788,-6.200452104075308e-5,0.0003962642120274862,0.007264708262121777,1,0.0538203,2.3312912,0,
SEX_13W,85.42484500000002,QX4C,3,34,7.252000000000023,1.39939019861163,0.0013993901986116299,0.0064984192930524105,0.006457552272033302,0.0002621774983723342,0.0006635658247378478,-0.00014288218174612864,0.0003962642120274862,0.007264708262121777,1,0.0538203,2.3312912,0,
SEX_14W,92.33155300000003,QX4C,3,34,7.252000000000023,1.39939019861163,0.0013993901986116299,0.005569158047829832,0.0039271119717795505,0.0001886249978369662,-0.003938450309641197,-0.00021527352715018766,0.0003962642120274862,0.007264708262121777,1,0.0538203,2.3312912,0,
