observable,control,bmad,scibmad,difference,abs_difference
"DET_46W:x","H44E","1.665910609","1.6672021103221328","0.0012915013221328486","0.0012915013221328486"
"DET_47W:x","H44E","2.321205625","2.319285552875454","-0.001920072124546035","0.001920072124546035"
"DET_48W:x","H44E","1.174120841","1.168445603352439","-0.005675237647560838","0.005675237647560838"
"DET_49W:x","H44E","-0.8279759953","-0.8296126922129344","-0.0016366969129344433","0.0016366969129344433"
"DET_49E:x","H44E","-2.796651494","-2.7957931278031163","0.0008583661968835088","0.0008583661968835088"
"DET_48E:x","H44E","-6.840224954","-6.835764587767854","0.0044603662321458515","0.0044603662321458515"
"DET_47E:x","H44E","-0.9374814882","-0.9352534805915558","0.0022280076084442157","0.0022280076084442157"
"DET_46E:x","H44E","2.923922941","2.923650195320433","-0.0002727456795668104","0.0002727456795668104"
"DET_45E:x","H44E","5.299768092","5.294479639746111","-0.005288452253888742","0.005288452253888742"
"DET_44E:x","H44E","1.681041918","1.677718080646898","-0.0033238373531019327","0.0033238373531019327"
"DET_43E:x","H44E","1.954982847","1.95304159126864","-0.0019412557313598366","0.0019412557313598366"
"DET_42E:x","H44E","6.751573314","6.751743185889067","0.00016987188906725237","0.00016987188906725237"
"DET_41E:x","H44E","4.398308992","4.400118155907682","0.0018091639076827093","0.0018091639076827093"
"DET_40E:x","H44E","5.563404151","5.56880556682295","0.005401415822949396","0.005401415822949396"
"DET_39E:x","H44E","1.130718339","1.1340408189931006","0.0033224799931006466","0.0033224799931006466"
"DET_38E:x","H44E","-3.333194552","-3.3294832210861665","0.003711330913833688","0.003711330913833688"
"DET_37E:x","H44E","-3.734086873","-3.7337843333210903","0.0003025396789095858","0.0003025396789095858"
"DET_36E:x","H44E","-7.555479665","-7.558913859715715","-0.0034341947157150443","0.0034341947157150443"
"DET_35E:x","H44E","-3.302440409","-3.306128259367269","-0.003687850367269263","0.003687850367269263"
"DET_33E:x","H44E","0.2058797647","0.20216326093668147","-0.0037165037633185294","0.0037165037633185294"
"DET_32E:x","H44E","3.843963314","3.8416577606106013","-0.002305553389398529","0.002305553389398529"
"DET_31E:x","H44E","3.824915932","3.825618748268712","0.0007028162687117145","0.0007028162687117145"
"DET_30E:x","H44E","6.984973439","6.98985220156495","0.004878762564949568","0.004878762564949568"
"DET_29E:x","H44E","1.676247326","1.6794694248960096","0.003222098896009662","0.003222098896009662"
"DET_28E:x","H44E","-2.520852669","-2.5162945663272382","0.004558102672761688","0.004558102672761688"
"DET_27E:x","H44E","-3.358386719","-3.357578826755455","0.0008078922445449166","0.0008078922445449166"
"DET_26E:x","H44E","-9.030656237","-9.033507598261295","-0.0028513612612943717","0.0028513612612943717"
"DET_25E:x","H44E","-4.518880859","-4.5216572299319875","-0.0027763709319872376","0.0027763709319872376"
"DET_24E:x","H44E","-5.011025419","-5.0174003787567525","-0.006374959756752396","0.006374959756752396"
"DET_23E:x","H44E","0.6277712634","0.6257755207138851","-0.0019957426861149097","0.0019957426861149097"
"DET_22E:x","H44E","6.644223841","6.644303106676318","7.926567631866277e-5","7.926567631866277e-5"
"DET_21E:x","H44E","4.687162526","4.68895306849506","0.0017905424950601656","0.0017905424950601656"
"DET_20E:x","H44E","7.561596669","7.5674864061086975","0.005889737108697446","0.005889737108697446"
"DET_19E:x","H44E","2.630258069","2.6339234713735418","0.0036654023735418484","0.0036654023735418484"
"DET_18E:x","H44E","0.5918482027","0.597272522520198","0.005424319820197976","0.005424319820197976"
"DET_17E:x","H44E","-2.042306187","-2.039947590683513","0.0023585963164869383","0.0023585963164869383"
"DET_16E:x","H44E","-7.629136812","-7.62780220395011","0.0013346080498894963","0.0013346080498894963"
"DET_15E:x","H44E","-3.640119602","-3.641125722641023","-0.0010061206410232337","0.0010061206410232337"
"DET_14E:x","H44E","-1.914014514","-1.9196046867790075","-0.0055901727790075295","0.0055901727790075295"
"DET_13E:x","H44E","1.408708515","1.4065878358103552","-0.0021206791896448696","0.0021206791896448696"
"DET_12E:x","H44E","6.83009678","6.830485570413671","0.00038879041367145817","0.00038879041367145817"
"DET_11E:x","H44E","3.553204205","3.5551566613330237","0.0019524563330235445","0.0019524563330235445"
"DET_10E:x","H44E","2.40181551","2.4071945126063348","0.005379002606334726","0.005379002606334726"
"DET_09E:x","H44E","-1.021115203","-1.0184452936268322","0.0026699093731676893","0.0026699093731676893"
"DET_08E:x","H44E","-5.7678316","-5.766261507465573","0.0015700925344273031","0.0015700925344273031"
"DET_07E:x","H44E","-6.441296862","-6.441767287045969","-0.00047042504596905843","0.00047042504596905843"
"DET_06E:x","H44E","-10.44720719","-10.449355236713119","-0.0021480467131187453","0.0021480467131187453"
"DET_05E:x","H44E","-1.830097768","-1.8312999341650238","-0.001202166165023888","0.001202166165023888"
"DET_04E:x","H44E","3.985367759","3.983987023333659","-0.0013807356663408932","0.0013807356663408932"
"DET_03E:x","H44E","5.270941602","5.2710286853380675","8.708333806772828e-5","8.708333806772828e-5"
"DET_02E:x","H44E","10.48992064","10.492604553561169","0.002683913561169149","0.002683913561169149"
"DET_01E:x","H44E","8.98215549","8.98467842515148","0.0025229351514806098","0.0025229351514806098"
"DET_00E:x","H44E","1.769487843","1.7697381691717855","0.00025032617178544214","0.00025032617178544214"
"DET_00W:y","H44E","-0.05059138736","-0.050647048293490704","-5.566093349070739e-5","5.566093349070739e-5"
"DET_01W:y","H44E","-0.4510926108","-0.4514654978716807","-0.00037288707168070534","0.00037288707168070534"
"DET_02W:y","H44E","0.007833631294","0.007748751942992806","-8.487935100719417e-5","8.487935100719417e-5"
"DET_03W:y","H44E","0.004847568086","0.004847623956473698","5.5870473698003964e-8","5.5870473698003964e-8"
"DET_04W:y","H44E","0.001123299131","0.0011848268602084086","6.152772920840852e-5","6.152772920840852e-5"
"DET_05W:y","H44E","-0.0007336709839","-0.0005752669867814952","0.00015840399711850473","0.00015840399711850473"
"DET_06W:y","H44E","-0.002185804379","-0.0020845529781936593","0.00010125140080634093","0.00010125140080634093"
"DET_07W:y","H44E","-0.005176707561","-0.005031260620587683","0.00014544694041231706","0.00014544694041231706"
"DET_08W:y","H44E","-0.005108659402","-0.005047895498653373","6.0763903346626805e-5","6.0763903346626805e-5"
"DET_09W:y","H44E","-0.008000467884","-0.007980476286278314","1.9991597721686835e-5","1.9991597721686835e-5"
"DET_10W:y","H44E","-0.004941085882","-0.004975630448843553","-3.45445668435522e-5","3.45445668435522e-5"
"DET_11W:y","H44E","-0.00690410394","-0.007022969697464037","-0.00011886575746403692","0.00011886575746403692"
"DET_12W:y","H44E","-0.002261525103","-0.0023654217853424394","-0.00010389668234243952","0.00010389668234243952"
"DET_13W:y","H44E","-0.0007016264793","-0.0008913805916196417","-0.00018975411231964175","0.00018975411231964175"
"DET_14W:y","H44E","0.001180565666","0.0010820839101551318","-9.848175584486812e-5","9.848175584486812e-5"
"DET_15W:y","H44E","0.004554751041","0.004431175770223233","-0.00012357527077676723","0.00012357527077676723"
"DET_16W:y","H44E","0.002790317798","0.0027800368344763496","-1.0280963523650287e-5","1.0280963523650287e-5"
"DET_17W:y","H44E","0.003735599461","0.0038105509026777674","7.495144167776746e-5","7.495144167776746e-5"
"DET_18W:y","H44E","0.0001153374251","0.00018808657854936682","7.274915344936682e-5","7.274915344936682e-5"
"DET_19W:y","H44E","-0.002285718644","-0.0021735069954394496","0.0001122116485605504","0.0001122116485605504"
"DET_20W:y","H44E","-0.002210862957","-0.002219071476810826","-8.208519810825893e-6","8.208519810825893e-6"
"DET_21W:y","H44E","-0.003831812876","-0.003945796848162032","-0.00011398397216203166","0.00011398397216203166"
"DET_22W:y","H44E","-0.0002419331902","-0.0003255877038599285","-8.365451365992851e-5","8.365451365992851e-5"
"DET_23W:y","H44E","0.002273557378","0.0021430344226698516","-0.00013052295533014843","0.00013052295533014843"
"DET_24W:y","H44E","0.002510773428","0.002527750146369488","1.697671836948817e-5","1.697671836948817e-5"
"DET_25W:y","H44E","0.004802230002","0.004927069181459098","0.0001248391794590976","0.0001248391794590976"
"DET_26W:y","H44E","-0.0003276138908","-0.0002731162260736623","5.44976647263377e-5","5.44976647263377e-5"
"DET_27W:y","H44E","-0.004969738852","-0.004929477337155113","4.026151484488698e-5","4.026151484488698e-5"
"DET_28W:y","H44E","-0.003159360023","-0.003195672648118637","-3.6312625118637126e-5","3.6312625118637126e-5"
"DET_29W:y","H44E","-0.004163021405","-0.004300673249306157","-0.00013765184430615703","0.00013765184430615703"
"DET_30W:y","H44E","-0.0005093399759","-0.0006044000845924342","-9.506010869243429e-5","9.506010869243429e-5"
"DET_31W:y","H44E","0.001896458542","0.0017509096993568484","-0.00014554884264315155","0.00014554884264315155"
"DET_32W:y","H44E","0.002838698819","0.002781694306489872","-5.700451251012791e-5","5.700451251012791e-5"
"DET_33W:y","H44E","0.005937036252","0.005914984548843726","-2.205170315627402e-5","2.205170315627402e-5"
"DET_34W:y","H44E","0.004692564058","0.004693279605041388","7.155470413879733e-7","7.155470413879733e-7"
"DET_35W:y","H44E","0.00495214606","0.005045793595906875","9.364753590687495e-5","9.364753590687495e-5"
"DET_36W:y","H44E","0.001254225139","0.0013646570558770727","0.00011043191687707277","0.00011043191687707277"
"DET_37W:y","H44E","-0.0002389601962","-3.809750287968254e-5","0.00020086269332031745","0.00020086269332031745"
"DET_38W:y","H44E","-0.001719218897","-0.0016251854217963332","9.403347520366688e-5","9.403347520366688e-5"
"DET_39W:y","H44E","-0.004601559984","-0.004522073563803805","7.948642019619569e-5","7.948642019619569e-5"
"DET_40W:y","H44E","-0.003591066335","-0.003603201348067556","-1.2135013067556075e-5","1.2135013067556075e-5"
"DET_41W:y","H44E","-0.005387620553","-0.005487309994067086","-9.968944106708566e-5","9.968944106708566e-5"
"DET_42W:y","H44E","-0.001223049908","-0.0013167454695902545","-9.369556159025453e-5","9.369556159025453e-5"
"DET_43W:y","H44E","0.001169744847","0.001008430338418006","-0.00016131450858199409","0.00016131450858199409"
"DET_44W:y","H44E","0.004373843017","0.004226913944426361","-0.00014692907257363944","0.00014692907257363944"
"DET_45W:y","H44E","0.003165823431","0.0031105074866600462","-5.531594433995368e-5","5.531594433995368e-5"
"DET_46W:y","H44E","0.005764766466","0.00578337597463091","1.860950863091012e-5","1.860950863091012e-5"
"DET_47W:y","H44E","0.004161871378","0.004311448517788267","0.0001495771397882666","0.0001495771397882666"
"DET_48W:y","H44E","-0.0005701387919","-0.0005156273428222766","5.451144907772339e-5","5.451144907772339e-5"
"DET_49W:y","H44E","-0.004254115488","-0.004207460330789889","4.665515721011086e-5","4.665515721011086e-5"
"DET_49E:y","H44E","-0.003836926159","-0.0038349416559294016","1.9845030705982133e-6","1.9845030705982133e-6"
"DET_48E:y","H44E","0.0003539193803","0.000304368171697551","-4.955120860244901e-5","4.955120860244901e-5"
"DET_47E:y","H44E","0.00734691131","0.007138159671372922","-0.0002087516386270775","0.0002087516386270775"
"DET_46E:y","H44E","0.006972631383","0.006851292837592118","-0.00012133854540788153","0.00012133854540788153"
"DET_45E:y","H44E","0.002666628208","0.0026592775355391224","-7.3506724608774984e-6","7.3506724608774984e-6"
"DET_44E:y","H44E","0.002417310102","0.002470746013007797","5.343591100779709e-5","5.343591100779709e-5"
"DET_43E:y","H44E","-0.001568050139","-0.0014428791776553219","0.0001251709613446781","0.0001251709613446781"
"DET_42E:y","H44E","-0.003173500803","-0.003063804068342417","0.00010969673465758287","0.00010969673465758287"
"DET_41E:y","H44E","-0.007813953415","-0.007623767868442493","0.00019018554655750655","0.00019018554655750655"
"DET_40E:y","H44E","-0.005340224651","-0.005256494577913614","8.373007308638564e-5","8.373007308638564e-5"
"DET_39E:y","H44E","-0.007233814778","-0.007197663450767536","3.615132723246411e-5","3.615132723246411e-5"
"DET_38E:y","H44E","-0.002381783989","-0.002420421561485747","-3.863757248574696e-5","3.863757248574696e-5"
"DET_37E:y","H44E","0.0008392018342","0.0006757993225733076","-0.0001634025116266924","0.0001634025116266924"
"DET_36E:y","H44E","0.002718016222","0.0025979501058623388","-0.00012006611613766139","0.00012006611613766139"
"DET_35E:y","H44E","0.009326540496","0.009134597741658623","-0.00019194275434137632","0.00019194275434137632"
"DET_33E:y","H44E","0.01058117212","0.01045745050727434","-0.00012372161272565865","0.00012372161272565865"
"DET_32E:y","H44E","0.006848732885","0.006802296565206377","-4.64363197936234e-5","4.64363197936234e-5"
"DET_31E:y","H44E","0.007828149029","0.007833699718959692","5.55068995969181e-6","5.55068995969181e-6"
"DET_30E:y","H44E","0.001948334806","0.0019946210280185066","4.6286222018506644e-5","4.6286222018506644e-5"
"DET_29E:y","H44E","-0.00316485383","-0.0030122744390240217","0.0001525793909759785","0.0001525793909759785"
"DET_28E:y","H44E","-0.004082146621","-0.003996945970945064","8.520065005493578e-5","8.520065005493578e-5"
"DET_27E:y","H44E","-0.009547136044","-0.009447611804837976","9.952423916202366e-5","9.952423916202366e-5"
"DET_26E:y","H44E","-0.001045928128","-0.0010702378226868006","-2.4309694686800625e-5","2.4309694686800625e-5"
"DET_25E:y","H44E","0.008177119232","0.007980772833028558","-0.0001963463989714427","0.0001963463989714427"
"DET_24E:y","H44E","0.004218189101","0.0041428033389762945","-7.538576202370528e-5","7.538576202370528e-5"
"DET_23E:y","H44E","0.003345835336","0.0033652181976513793","1.9382861651379233e-5","1.9382861651379233e-5"
"DET_22E:y","H44E","-0.0007432710608","-0.000681531481291226","6.173957950877398e-5","6.173957950877398e-5"
"DET_21E:y","H44E","-0.006233248544","-0.006058199888140884","0.00017504865585911585","0.00017504865585911585"
"DET_20E:y","H44E","-0.003947830413","-0.0038787041460127806","6.912626698721931e-5","6.912626698721931e-5"
"DET_19E:y","H44E","-0.004830760879","-0.004826928824882527","3.832054117473144e-6","3.832054117473144e-6"
"DET_18E:y","H44E","-0.0001979428774","-0.00024106368574436723","-4.3120808344367226e-5","4.3120808344367226e-5"
"DET_17E:y","H44E","0.00657908467","0.006428404445678702","-0.0001506802243212979","0.0001506802243212979"
"DET_16E:y","H44E","0.004667483967","0.004600724667619159","-6.675929938084087e-5","6.675929938084087e-5"
"DET_15E:y","H44E","0.007716281873","0.007674574716005932","-4.170715699406812e-5","4.170715699406812e-5"
"DET_14E:y","H44E","0.001739113667","0.001772268500116179","3.315483311617899e-5","3.315483311617899e-5"
"DET_13E:y","H44E","-0.002012986645","-0.0018674593952695449","0.00014552724973045518","0.00014552724973045518"
"DET_12E:y","H44E","-0.003331072678","-0.0032212570770853355","0.00010981560091466447","0.00010981560091466447"
"DET_11E:y","H44E","-0.008244730195","-0.00805745716603645","0.00018727302896354853","0.00018727302896354853"
"DET_10E:y","H44E","-0.005900565866","-0.005800416550224964","0.00010014931577503623","0.00010014931577503623"
"DET_09E:y","H44E","-0.008940261666","-0.008838103822196595","0.00010215784380340417","0.00010215784380340417"
