lambda2,trial,detector,c3_y_m,c5_y_m
0.5,79,DET_41E,1.0589201350316982e-09,-1.7388663227673677e-15
0.5,79,DET_40E,9.0189731497696673e-10,4.9609381837361409e-16
0.5,79,DET_39E,1.5952713157336391e-09,3.3484415790658236e-15
0.5,79,DET_38E,5.9618256527390665e-10,2.6506857117118168e-15
0.5,79,DET_37E,1.1900984282053009e-10,4.3481323074647544e-15
0.5,79,DET_36E,-3.8379838841227538e-10,1.9416664313848407e-15
0.5,79,DET_35E,-1.6370076249936394e-09,3.7223714609995755e-16
0.5,79,DET_33E,-2.0687993149831521e-09,-2.7126994049891881e-15
0.5,79,DET_32E,-1.4813051150568192e-09,-3.1186038319292326e-15
0.5,79,DET_31E,-1.9160284066448812e-09,-5.366784771638864e-15
0.5,79,DET_30E,-6.8180644098955566e-10,-3.4589998204248186e-15
0.5,79,DET_29E,1.2583669309804639e-10,-4.9807880451218914e-15
0.5,79,DET_28E,6.0986934103439322e-10,-1.0650230738967385e-15
0.5,79,DET_27E,1.8457584833434339e-09,2.2132983263940247e-15
0.5,79,DET_26E,3.3996481773496121e-10,1.4911590835944389e-15
0.5,79,DET_25E,-1.1221331197700098e-09,2.0935518556107065e-15
0.5,79,DET_24E,-8.9491176816656957e-10,2.2000561619282018e-16
0.5,79,DET_23E,-1.5628871455112261e-09,-2.0752355821043809e-15
0.5,79,DET_22E,-3.2465131980777625e-10,-2.3592994689743475e-15
0.5,79,DET_21E,7.3401722229405829e-10,-5.4224927150603729e-15
0.5,79,DET_20E,7.8317959030402839e-10,-1.0255187113631088e-15
0.5,79,DET_19E,1.5819841826256317e-09,3.3143932841507053e-15
0.5,79,DET_18E,3.9876342922235386e-10,2.4507897396839332e-15
0.5,79,DET_17E,-1.0514564951963055e-09,3.3290162768457634e-15
0.5,79,DET_16E,-1.0121898367747834e-09,4.2966473158181265e-16
0.5,79,DET_15E,-2.1339052904565988e-09,-2.9147695652565414e-15
0.5,79,DET_14E,-8.1559095800891786e-10,-2.6519636666124241e-15
0.5,79,DET_13E,-4.9964183330830785e-10,-5.5326560145772402e-15
0.5,79,DET_12E,1.2921383071600734e-10,-3.0187601527077072e-15
0.5,79,DET_11E,9.575468899043629e-10,-3.8128469424816501e-15
0.5,79,DET_10E,8.1315685539066971e-10,-1.1395752280329244e-15
0.5,79,DET_09E,1.3777164224111257e-09,5.3839502884804421e-16
0.5,79,DET_08E,7.3660154065840387e-10,1.6001576540568402e-15
0.5,79,DET_07E,5.4602511791908624e-10,3.6715515867170252e-15
0.5,79,DET_06E,4.9617174957249131e-11,2.4454323315798241e-15
0.5,79,DET_05E,-3.2012629095485349e-10,3.6193764844883313e-15
0.5,79,DET_04E,-4.006475886605113e-10,9.5568617483282958e-16
0.5,79,DET_03E,-8.7256183233869056e-10,-3.5146520977871465e-16
0.5,79,DET_02E,-1.1894462543538421e-09,-2.5196574419300425e-15
0.5,79,DET_01E,-1.4656143257317746e-09,-3.908778438399581e-15
0.5,79,DET_00E,-8.3975390976292824e-10,-2.4274932528827846e-15
0.5,80,DET_00W,-3.0692783616646229e-09,-1.8199863430260562e-13
0.5,80,DET_01W,-5.2905056217297803e-09,-3.1625987480692955e-13
0.5,80,DET_02W,-4.0533608330436685e-09,-2.5099951690895603e-13
0.5,80,DET_03W,-2.4382941750292251e-09,-1.710303099369255e-13
0.5,80,DET_04W,-4.8293208508078689e-10,-5.7665667799416457e-14
0.5,80,DET_05W,5.8712082733287462e-10,-2.1139079716823759e-14
0.5,80,DET_06W,1.2300609179105539e-09,4.64300248533254e-14
0.5,80,DET_07W,2.7841517069560305e-09,1.3837243240415685e-13
0.5,80,DET_08W,2.5569450802311532e-11,-2.6142054466089189e-15
0.5,80,DET_09W,-3.1936941290694937e-09,-1.7741761142979866e-13
0.5,80,DET_10W,-3.8501246386315313e-09,-2.0904244511645661e-13
0.5,80,DET_11W,-8.0602942125580164e-09,-4.3414058685991699e-13
0.5,80,DET_12W,-5.1641927173586475e-09,-2.7592793336183657e-13
0.5,80,DET_13W,-7.6785012236514498e-09,-4.0742687153708624e-13
0.5,80,DET_14W,-2.7059616899763115e-09,-1.4240495660024804e-13
0.5,80,DET_15W,-8.8532844652358292e-10,-4.3125900454448834e-14
0.5,80,DET_16W,1.8941795330794776e-09,1.0108347366324289e-13
0.5,80,DET_17W,5.8663825581259714e-09,3.0992033793961206e-13
0.5,80,DET_18W,2.7347427641111996e-09,1.4323082433331452e-13
0.5,80,DET_19W,2.1783762563927774e-09,1.1227049445671261e-13
0.5,80,DET_20W,-2.1459100333061429e-09,-1.1466511944276388e-13
0.5,80,DET_21W,-7.3536705077495028e-09,-3.8938778013466912e-13
0.5,80,DET_22W,-3.3749657501948911e-09,-1.7877186367689221e-13
0.5,80,DET_23W,-2.9860509761330844e-09,-1.5915753713021643e-13
0.5,80,DET_24W,2.4765736236266636e-09,1.3432712123577152e-13
0.5,80,DET_25W,8.0038141255680969e-09,4.3215211987824804e-13
0.5,80,DET_26W,1.6942802657361127e-09,8.9833284292776899e-14
0.5,80,DET_27W,-2.2012478476290234e-09,-1.2410661696792647e-13
0.5,80,DET_28W,-3.4579193380982075e-09,-1.8299750694675121e-13
0.5,80,DET_29W,-7.6408213189872193e-09,-3.9735927932752954e-13
0.5,80,DET_30W,-3.547491372064368e-09,-1.8023594482702125e-13
0.5,80,DET_31W,-3.3906306995777228e-09,-1.6961684894917587e-13
0.5,80,DET_32W,-2.2875644826946933e-11,1.1173155742377132e-14
0.5,80,DET_33W,3.0768075703218899e-09,1.8127078236207188e-13
0.5,80,DET_34W,3.1604459436290687e-09,1.8272508872157591e-13
0.5,80,DET_35W,6.9312916314615934e-09,3.859582048873785e-13
0.5,80,DET_36W,5.1451654730065949e-09,2.8015378531292536e-13
0.5,80,DET_37W,7.7402916839886326e-09,4.15791774007568e-13
0.5,80,DET_38W,2.5825719600460497e-09,1.3454646839140297e-13
0.5,80,DET_39W,2.7967746990520403e-10,2.8583911122128863e-15
0.5,80,DET_40W,-2.6912461654288315e-09,-1.5218352693569614e-13
0.5,80,DET_41W,-7.2927272691586117e-09,-4.0070814086661076e-13
0.5,80,DET_42W,-4.6900530436442466e-09,-2.5571215380731542e-13
0.5,80,DET_43W,-6.1914874451133533e-09,-3.3512255462193523e-13
0.5,80,DET_44W,-3.7623163768422648e-09,-2.0024350357304262e-13
0.5,80,DET_45W,-5.7326217053677042e-10,-2.8258222679101919e-14
0.5,80,DET_46W,4.0057041246377925e-09,2.2285142291490388e-13
0.5,80,DET_47W,8.4262214075083349e-09,4.6107748568166623e-13
0.5,80,DET_48W,2.1501479394961312e-09,1.1609855536018149e-13
0.5,80,DET_49W,3.2617821302766301e-10,1.4159081914324062e-14
0.5,80,DET_49E,-1.707596433114695e-09,-9.6338758758902346e-14
0.5,80,DET_48E,-2.4725834121411738e-09,-1.3505794737871029e-13
0.5,80,DET_47E,-7.3492063804509169e-09,-3.9604516442812771e-13
0.5,80,DET_46E,-1.8703653997946919e-09,-9.6152636041250147e-14
0.5,80,DET_45E,1.9957222886288835e-09,1.1173926512109005e-13
0.5,80,DET_44E,5.9651256813720766e-09,3.2901679832235081e-13
0.5,80,DET_43E,7.2507674252611043e-09,3.9562682720257143e-13
0.5,80,DET_42E,4.6041721329875257e-09,2.4906692503970019e-13
0.5,80,DET_41E,5.71791009399873e-09,3.0564710012685848e-13
0.5,80,DET_40E,1.3949200967556804e-09,7.1384461869899759e-14
0.5,80,DET_39E,-2.4402526914208584e-09,-1.404130938888995e-13
0.5,80,DET_38E,-3.6065915044838149e-09,-1.9893569131072353e-13
0.5,80,DET_37E,-8.5194787939825113e-09,-4.6458611017688821e-13
0.5,80,DET_36E,-5.0446881972945905e-09,-2.7260047135124835e-13
0.5,80,DET_35E,-5.282088671820299e-09,-2.79846622972176e-13
0.5,80,DET_33E,-6.0617669294814223e-10,-2.3117390921447111e-14
0.5,80,DET_32E,1.5960995555884237e-09,9.2579367127033871e-14
0.5,80,DET_31E,5.3167976556542631e-09,2.9459580370954177e-13
0.5,80,DET_30E,3.978433743978955e-09,2.1894220972988821e-13
0.5,80,DET_29E,6.8695980334251945e-09,3.7375192960744756e-13
0.5,80,DET_28E,2.4313856433785835e-09,1.3038180506951159e-13
0.5,80,DET_27E,-1.3337580577954148e-10,-1.3223705119154628e-14
0.5,80,DET_26E,-2.1112628758118779e-09,-1.1597898542635165e-13
0.5,80,DET_25E,-6.5367180296669215e-09,-3.5278537106912536e-13
0.5,80,DET_24E,-1.5044463210140865e-09,-7.8414397158864887e-14
0.5,80,DET_23E,4.435711828877986e-09,2.4995097479547194e-13
0.5,80,DET_22E,3.6572708157824245e-09,2.0197800689172603e-13
0.5,80,DET_21E,6.5011072976696561e-09,3.5136782301108224e-13
0.5,80,DET_20E,1.3303742554984479e-09,6.9883459642050928e-14
0.5,80,DET_19E,-3.7205073438102488e-09,-2.075177479411421e-13
0.5,80,DET_18E,-3.0476352766065293e-09,-1.6715529709554024e-13
0.5,80,DET_17E,-4.6554606819311078e-09,-2.5013437980172041e-13
0.5,80,DET_16E,-7.3146106282481408e-10,-3.5927898183346292e-14
0.5,80,DET_15E,3.2745623734362835e-09,1.8650118104189204e-13
0.5,80,DET_14E,3.5727627434631655e-09,1.9917851503147806e-13
0.5,80,DET_13E,8.0878936417921045e-09,4.4707901925346369e-13
0.5,80,DET_12E,4.6136286274979625e-09,2.5267122962540953e-13
0.5,80,DET_11E,5.790605347963188e-09,3.1202925274540388e-13
0.5,80,DET_10E,2.0330476329908797e-09,1.0632491696601494e-13
0.5,80,DET_09E,-3.3950229037174911e-11,-1.1545798079634836e-14
0.5,80,DET_08E,-2.1335663231279275e-09,-1.2479093307094775e-13
0.5,80,DET_07E,-5.6155677937478182e-09,-3.1719892570084315e-13
0.5,80,DET_06E,-3.9457818438058327e-09,-2.1742908890572397e-13
0.5,80,DET_05E,-6.0980404476015583e-09,-3.2957169914393542e-13
0.5,80,DET_04E,-1.856219427831882e-09,-9.52683530123788e-14
0.5,80,DET_03E,-9.4290568819633555e-11,9.2747320371152141e-15
0.5,80,DET_02E,3.1655880120512066e-09,1.935681327988768e-13
0.5,80,DET_01E,5.2671693927268295e-09,3.1359037306806601e-13
0.5,80,DET_00E,3.2589970131274596e-09,1.9337977444060606e-13
0.5,81,DET_00W,4.5228331607042977e-10,9.1522306845906024e-15
0.5,81,DET_01W,7.2332428309768829e-10,1.4649825457365182e-14
0.5,81,DET_02W,4.3194465089661146e-10,9.0062562659495507e-15
0.5,81,DET_03W,-2.2614376216874826e-11,1.6684031761601997e-16
0.5,81,DET_04W,-3.3939694183006194e-10,-6.190802785504433e-15
0.5,81,DET_05W,-8.6983623804183484e-10,-1.6308390538761865e-14
0.5,81,DET_06W,-5.5729727802039602e-10,-1.0637685313983408e-14
0.5,81,DET_07W,-7.9317488316526791e-10,-1.5375734660314261e-14
0.5,81,DET_08W,-3.1361253702448183e-10,-6.427974276803819e-15
0.5,81,DET_09W,-6.5575478450329425e-11,-2.1343832303083409e-15
0.5,81,DET_10W,2.2808244028605817e-10,3.7323235232704959e-15
0.5,81,DET_11W,7.0919186623037268e-10,1.2585048349191384e-14
0.5,81,DET_12W,5.9200627188823024e-10,1.1021657217112531e-14
0.5,81,DET_13W,1.0667430644901036e-09,2.0293396706999287e-14
0.5,81,DET_14W,5.274115846183378e-10,1.01797594408142e-14
0.5,81,DET_15W,6.1335973003439425e-10,1.2143101940560409e-14
0.5,81,DET_16W,2.5724510851747303e-11,3.9360941116104366e-16
0.5,81,DET_17W,-4.3131132188348779e-10,-8.8336078639324156e-15
0.5,81,DET_18W,-3.999456253958234e-10,-8.0150589975259759e-15
0.5,81,DET_19W,-6.0492739286778675e-10,-1.1966664375672127e-14
0.5,81,DET_20W,7.3280463687820448e-11,1.3037089165158817e-15
0.5,81,DET_21W,6.8704112578839782e-10,1.3233322213706932e-14
0.5,81,DET_22W,4.6859546064088264e-10,9.2867061404112463e-15
0.5,81,DET_23W,7.0629576957691543e-10,1.4016867656693503e-14
0.5,81,DET_24W,-1.0376907485089654e-10,-2.0708101577570911e-15
0.5,81,DET_25W,-7.138413464274148e-10,-1.4138301674273938e-14
0.5,81,DET_26W,-2.9454848468853714e-10,-5.7323931708248995e-15
0.5,81,DET_27W,-1.8716696986575146e-10,-3.4246982891916551e-15
0.5,81,DET_28W,2.3742789417713831e-10,4.708677835273163e-15
0.5,81,DET_29W,8.1746436755150818e-10,1.5965175994579252e-14
0.5,81,DET_30W,5.5301933243043803e-10,1.067583656338223e-14
0.5,81,DET_31W,8.2818738886189415e-10,1.5905462517938272e-14
0.5,81,DET_32W,3.2782354414699107e-10,6.1806499861214699e-15
0.5,81,DET_33W,1.2511328442270868e-10,2.0246011199795799e-15
0.5,81,DET_34W,1.9508565233495287e-12,-4.0230260822017954e-16
0.5,81,DET_35W,-5.069590087345272e-10,-1.0811371189618801e-14
0.5,81,DET_36W,-5.8738256679757343e-10,-1.2235374282709319e-14
0.5,81,DET_37W,-1.0610540980486644e-09,-2.1950437312157202e-14
0.5,81,DET_38W,-4.9909072773433082e-10,-1.0216928927939281e-14
0.5,81,DET_39W,-4.2965036472254324e-10,-8.596915094015456e-15
0.5,81,DET_40W,7.4236083986360265e-11,1.6577741366342299e-15
0.5,81,DET_41W,5.5551480558219472e-10,1.1610154618884874e-14
0.5,81,DET_42W,5.1476605516055449e-10,1.0609424113663143e-14
0.5,81,DET_43W,8.8816428778123767e-10,1.8154126078014834e-14
0.5,81,DET_44W,8.1022057087259777e-10,1.6428422592342713e-14
0.5,81,DET_45W,3.0607790729407683e-10,6.177233702194606e-15
0.5,81,DET_46W,-1.0257714408288544e-10,-2.2113560196551467e-15
0.5,81,DET_47W,-7.9638902173670959e-10,-1.6326844027744407e-14
0.5,81,DET_48W,-3.069546984618862e-10,-6.2590933739612547e-15
0.5,81,DET_49W,-2.7666814323855822e-10,-5.5899770124769955e-15
0.5,81,DET_49E,-3.8463381488690327e-11,-7.2667919450286336e-16
0.5,81,DET_48E,2.3381046086896313e-10,4.7853366667408531e-15
0.5,81,DET_47E,1.0499288979302148e-09,2.1376201131268369e-14
0.5,81,DET_46E,5.8508751080240983e-10,1.1890023778744956e-14
0.5,81,DET_45E,3.8792431096927688e-12,7.4767691698268066e-17
0.5,81,DET_44E,-3.3268935232538148e-10,-6.7617620627127957e-15
0.5,81,DET_43E,-6.8396290306607003e-10,-1.3907745416647871e-14
0.5,81,DET_42E,-5.6782764235057053e-10,-1.1556428168127248e-14
0.5,81,DET_41E,-9.5796085068293492e-10,-1.9470989754781095e-14
0.5,81,DET_40E,-3.9182324848405168e-10,-8.1589794199284164e-15
0.5,81,DET_39E,-8.1148951667651653e-11,-2.2656403761234864e-15
0.5,81,DET_38E,2.4911046218248127e-10,4.7416994705078227e-15
0.5,81,DET_37E,8.8253185148102441e-10,1.7503538701185192e-14
0.5,81,DET_36E,6.2449397362158841e-10,1.2559269813329341e-14
0.5,81,DET_35E,9.3156092096710524e-10,1.9098220519083701e-14
0.5,81,DET_33E,5.3415555886088732e-10,1.1272142780232374e-14
0.5,81,DET_32E,1.2317313065176488e-10,3.0049293837579119e-15
0.5,81,DET_31E,-2.2948425468828616e-10,-3.8231485142963811e-15
0.5,81,DET_30E,-3.4874143048197983e-10,-6.5002843021341472e-15
0.5,81,DET_29E,-9.048128198128097e-10,-1.7422357570201557e-14
0.5,81,DET_28E,-4.6344723199049713e-10,-9.0238344929281157e-15
0.5,81,DET_27E,-4.2841966996132624e-10,-8.7154717979382135e-15
0.5,81,DET_26E,1.585241147839857e-10,3.0617595774161235e-15
0.5,81,DET_25E,1.0129022846417874e-09,2.0100466039443653e-14
0.5,81,DET_24E,3.6630195123234574e-10,7.2648572718543564e-15
0.5,81,DET_23E,-1.7796934644499231e-10,-3.6125121474533996e-15
0.5,81,DET_22E,-3.7453935152290649e-10,-6.9921773201960016e-15
0.5,81,DET_21E,-1.001469904574314e-09,-1.8332469198231746e-14
0.5,81,DET_20E,-3.6215706134073006e-10,-6.5645588239818722e-15
0.5,81,DET_19E,7.8183127817108458e-11,1.6311320488965753e-15
0.5,81,DET_18E,2.7646728441543868e-10,5.2483894955213173e-15
0.5,81,DET_17E,8.128644018252258e-10,1.5178258030978637e-14
0.5,81,DET_16E,3.420325535995974e-10,6.2943864313315435e-15
0.5,81,DET_15E,1.4539851524943328e-10,2.4256396893814693e-15
0.5,81,DET_14E,-2.2531036104869867e-10,-4.3532157556494961e-15
0.5,81,DET_13E,-8.5197665587261989e-10,-1.6084334985863655e-14
0.5,81,DET_12E,-6.3699703664093122e-10,-1.1706250349870783e-14
0.5,81,DET_11E,-1.1029866234928867e-09,-1.9707525594762096e-14
0.5,81,DET_10E,-5.9081473336828507e-10,-1.0286147195837059e-14
0.5,81,DET_09E,-6.0488145880547827e-10,-9.9829074359835723e-15
0.5,81,DET_08E,-1.2363445029771777e-10,-1.4982027132886803e-15
0.5,81,DET_07E,1.280496123796776e-10,3.4331730179271362e-15
0.5,81,DET_06E,-1.2437785354563507e-10,-1.7332723054945016e-15
0.5,81,DET_05E,-4.4658326382484729e-10,-7.6078879757601206e-15
0.5,81,DET_04E,-3.3081884792645957e-10,-6.0504971748792646e-15
0.5,81,DET_03E,-5.6385240010513643e-10,-1.0812664336769032e-14
0.5,81,DET_02E,-6.3784263728111338e-10,-1.2759479544510692e-14
0.5,81,DET_01E,-7.3097103752142866e-10,-1.4864445463100306e-14
0.5,81,DET_00E,-4.0835582549979032e-10,-8.3646050199166783e-15
0.5,82,DET_00W,-3.5826803783431704e-09,-2.2686155886932983e-13
0.5,82,DET_01W,-6.0967282432088887e-09,-3.9016142905571505e-13
0.5,82,DET_02W,-4.4065695538112738e-09,-2.9787997918153444e-13
0.5,82,DET_03W,-2.0420348200985584e-09,-1.7675820780250507e-13
0.5,82,DET_04W,3.2209347768733258e-10,-3.2041180541843682e-14
0.5,82,DET_05W,2.3881583120104073e-09,5.012010549930049e-14
0.5,82,DET_06W,2.2616452560864641e-09,9.4696897228676829e-14
0.5,82,DET_07W,4.1098954215550875e-09,2.1041105807380185e-13
0.5,82,DET_08W,4.1567706410591072e-10,2.195328620210161e-14
0.5,82,DET_09W,-3.4020873533253018e-09,-1.8473066906259144e-13
0.5,82,DET_10W,-4.4021022742215199e-09,-2.4067764007339901e-13
0.5,82,DET_11W,-9.3950130524972293e-09,-5.1711182702549789e-13
0.5,82,DET_12W,-6.0455286394153715e-09,-3.4009685066671256e-13
0.5,82,DET_13W,-9.0309864358822849e-09,-5.1632317296356037e-13
0.5,82,DET_14W,-3.2357749154920914e-09,-1.9083317102910669e-13
0.5,82,DET_15W,-1.2124965242085594e-09,-8.833258518104755e-14
0.5,82,DET_16W,2.2840172813927422e-09,1.1162495666578245e-13
0.5,82,DET_17W,7.1696442470627923e-09,3.758847357741376e-13
0.5,82,DET_18W,3.373451092839423e-09,1.8579561741032854e-13
0.5,82,DET_19W,2.7377222514296988e-09,1.6317648696618627e-13
0.5,82,DET_20W,-2.532950113512062e-09,-1.3160772723498744e-13
0.5,82,DET_21W,-8.8269009329649375e-09,-4.7519566731557396e-13
0.5,82,DET_22W,-4.0338967498363904e-09,-2.3043444969843819e-13
0.5,82,DET_23W,-3.5315742860969722e-09,-2.2604979303033266e-13
0.5,82,DET_24W,3.0844586228331755e-09,1.5892358883686871e-13
0.5,82,DET_25W,9.8222934359785461e-09,5.3589513041640953e-13
0.5,82,DET_26W,2.0099997677586647e-09,1.157004001943898e-13
0.5,82,DET_27W,-2.8578378347316453e-09,-1.4123876516943341e-13
0.5,82,DET_28W,-4.2390099926103065e-09,-2.239497542203338e-13
0.5,82,DET_29W,-9.2269990893832231e-09,-4.9541497736904199e-13
0.5,82,DET_30W,-4.2025162970293886e-09,-2.3157251355854196e-13
0.5,82,DET_31W,-3.8796852010894047e-09,-2.2660610458807281e-13
0.5,82,DET_32W,9.0085457516774474e-11,1.4861115611461012e-15
0.5,82,DET_33W,3.7697400740008042e-09,2.0526834062541008e-13
0.5,82,DET_34W,3.8781098569587606e-09,2.1259341093002118e-13
0.5,82,DET_35W,8.4910078316940792e-09,4.7236201802816564e-13
0.5,82,DET_36W,6.2924582130685585e-09,3.5095959405680547e-13
0.5,82,DET_37W,9.4884721848780915e-09,5.2961379348181594e-13
0.5,82,DET_38W,3.176153631419606e-09,1.7822236870778542e-13
0.5,82,DET_39W,3.2960241230994344e-10,2.0247740620955006e-14
0.5,82,DET_40W,-3.2139517450299599e-09,-1.7906556781804937e-13
0.5,82,DET_41W,-8.6395127060489651e-09,-4.8403638254023622e-13
0.5,82,DET_42W,-5.8597475328039149e-09,-3.198218756351681e-13
0.5,82,DET_43W,-8.0767811456899629e-09,-4.3231328155899586e-13
0.5,82,DET_44W,-5.3385061366474525e-09,-2.7516698381191791e-13
0.5,82,DET_45W,-1.0936054618794651e-09,-5.0075801020902143e-14
0.5,82,DET_46W,4.5238037764065342e-09,2.5933750732234385e-13
0.5,82,DET_47W,1.0362439100003864e-08,5.6951698958217411e-13
0.5,82,DET_48W,2.7574993856750188e-09,1.4803451827805879e-13
0.5,82,DET_49W,6.7507450342083883e-10,2.8669236292578297e-14
0.5,82,DET_49E,-1.8756405409963633e-09,-1.0985386796603295e-13
0.5,82,DET_48E,-3.0305329252030844e-09,-1.6648528735965073e-13
0.5,82,DET_47E,-9.4087837552927216e-09,-5.0451025261992887e-13
0.5,82,DET_46E,-2.6348861101414347e-09,-1.3342847655962862e-13
0.5,82,DET_45E,2.332119814271096e-09,1.3231663307089752e-13
0.5,82,DET_44E,7.2403605106306653e-09,4.0133526292840951e-13
0.5,82,DET_43E,9.06331617598289e-09,4.9218157707333944e-13
0.5,82,DET_42E,5.8883445107767879e-09,3.1444548122890745e-13
0.5,82,DET_41E,7.4360270218748499e-09,3.9149276859234986e-13
0.5,82,DET_40E,2.0883091546989897e-09,1.009022900857494e-13
0.5,82,DET_39E,-2.3363992408425131e-09,-1.5131216687031718e-13
0.5,82,DET_38E,-4.1994956762735691e-09,-2.4213482087745866e-13
0.5,82,DET_37E,-1.0465755386655048e-08,-5.8232199826711087e-13
0.5,82,DET_36E,-6.3225817185493991e-09,-3.4621915325240685e-13
0.5,82,DET_35E,-7.0880307505364459e-09,-3.7131171605023626e-13
0.5,82,DET_33E,-1.372336302103844e-09,-4.7647967093043819e-14
0.5,82,DET_32E,1.5840152138108954e-09,1.0721308224789357e-13
0.5,82,DET_31E,6.1377142893673071e-09,3.6617343754316703e-13
0.5,82,DET_30E,4.9926944639705278e-09,2.8196010407435429e-13
0.5,82,DET_29E,8.991563121886721e-09,4.8532181254076332e-13
0.5,82,DET_28E,3.4165849692402282e-09,1.7534243836536941e-13
0.5,82,DET_27E,5.5182721303528159e-10,-5.9315277112679764e-19
0.5,82,DET_26E,-2.5928431376717614e-09,-1.4813613238631574e-13
0.5,82,DET_25E,-8.9336366386711526e-09,-4.7218248318749543e-13
0.5,82,DET_24E,-2.1731008830248614e-09,-1.0379783471137578e-13
0.5,82,DET_23E,5.622680730171762e-09,3.3802522883440289e-13
0.5,82,DET_22E,4.7333685729543738e-09,2.664490372639207e-13
0.5,82,DET_21E,8.4611848075732734e-09,4.5092579395590605e-13
0.5,82,DET_20E,1.8698664261091884e-09,8.8306068874981121e-14
0.5,82,DET_19E,-4.4123674893111677e-09,-2.7098252579505286e-13
0.5,82,DET_18E,-3.846012306778219e-09,-2.1876998657358248e-13
0.5,82,DET_17E,-6.2777016946896064e-09,-3.2674900526488396e-13
0.5,82,DET_16E,-1.2094024951826665e-09,-4.7960572803127653e-14
0.5,82,DET_15E,3.65776803102214e-09,2.4050290153023899e-13
0.5,82,DET_14E,4.3841012818230003e-09,2.5694872996317339e-13
0.5,82,DET_13E,1.0284638908238413e-08,5.7718581838628943e-13
0.5,82,DET_12E,6.0981600652982314e-09,3.341181923864317e-13
0.5,82,DET_11E,8.1266592321425622e-09,4.305103670199036e-13
0.5,82,DET_10E,3.1842310036924736e-09,1.5939400998986634e-13
0.5,82,DET_09E,9.3431596959862836e-10,2.2383822769258126e-14
0.5,82,DET_08E,-2.2176199921786149e-09,-1.4001677041804128e-13
0.5,82,DET_07E,-6.7541683025331243e-09,-3.8666893085162953e-13
0.5,82,DET_06E,-4.8446198045626365e-09,-2.6327692087820213e-13
0.5,82,DET_05E,-7.6076052347561467e-09,-3.9705632332815305e-13
0.5,82,DET_04E,-2.4026287545595511e-09,-1.1286403629221112e-13
0.5,82,DET_03E,-3.6493314722757997e-10,1.6616837011234898e-14
0.5,82,DET_02E,3.5608913576481104e-09,2.4160656186665668e-13
0.5,82,DET_01E,6.0735123364598611e-09,3.8850121198609087e-13
0.5,82,DET_00E,3.7622001635539087e-09,2.3874876944967051e-13
0.5,83,DET_00W,8.9880306844168289e-10,1.9551162000239992e-14
0.5,83,DET_01W,1.4749081623003753e-09,3.1919551800871107e-14
0.5,83,DET_02W,9.7337573293043188e-10,2.0531920334305734e-14
0.5,83,DET_03W,2.2300324442125821e-10,3.3902931939732793e-15
0.5,83,DET_04W,-3.8551192711781185e-10,-9.9487369094878997e-15
0.5,83,DET_05W,-1.1764259866100577e-09,-2.8572139577102212e-14
0.5,83,DET_06W,-8.4242617193751089e-10,-1.972343614888222e-14
0.5,83,DET_07W,-1.306700637515952e-09,-2.9800263541603827e-14
0.5,83,DET_08W,-6.1502588108668128e-10,-1.2612472012580237e-14
0.5,83,DET_09W,-3.3797539842214847e-10,-4.0727691223406823e-15
0.5,83,DET_10W,2.0144327460532288e-10,7.5170069823278922e-15
0.5,83,DET_11W,8.8160261868103882e-10,2.5135954128291613e-14
