girder,parameter,step,observation_index,dx,dpx,dy,dpy,dz,dpz
GIRDER_3CD,z_offset,1e-05,1147,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3CD,z_offset,1e-05,1148,-0.0031565457657931023,-0.017172154489718296,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_3CD,z_offset,1e-05,1150,-0.006281877882921756,-0.017172154489718296,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_3CD,z_offset,1e-05,1151,-0.006281877882921756,-0.017172154489718296,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_3CD,z_offset,1e-05,1152,-0.009578931544947844,-0.017172154489718296,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_3CD,z_offset,1e-05,1154,-0.01404369171227467,-0.017172154489718296,0.0,0.0,1.4738373282224826e-14,0.0
GIRDER_3CD,z_offset,1e-05,1156,0.022924962728154686,-0.017175994646445456,0.0,0.0,-0.00018185198677959217,0.0
GIRDER_3CD,z_offset,1e-05,1158,0.018497850108033304,-0.017175994646445456,0.0,0.0,-0.00018185198677959217,0.0
GIRDER_3CD,z_offset,1e-05,1160,0.013368968861089115,-0.0017577799899363554,0.0,0.0,-0.00018185198679416113,0.0
GIRDER_3CD,z_offset,1e-05,1162,0.013326782141330642,-0.0017577799899363554,0.0,0.0,-0.00018185198679416113,0.0
GIRDER_3CD,z_offset,1e-05,1164,0.01318615974213573,-0.0017577799899363554,0.0,0.0,-0.00018185198679416113,0.0
GIRDER_3CD,z_offset,1e-05,1166,0.013008448185153168,-0.0017577799899363554,0.0,0.0,-0.00018185198679416113,0.0
GIRDER_3CD,z_offset,1e-05,1167,0.013008448185153168,-0.0017577799899363554,0.0,0.0,-0.00018185198679416113,0.0
GIRDER_3CD,z_offset,1e-05,1177,0.009159316054370226,-0.0017577799899363554,0.0,0.0,-0.00018185198679416113,0.0
GIRDER_3CD,x_pitch,1e-06,1147,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3CD,x_pitch,1e-06,1148,-0.19262747138910602,-1.01726929675535,0.0,0.0,-7.424773178275976e-15,0.0
GIRDER_3CD,x_pitch,1e-06,1150,-0.37777048339866826,-1.01726929675535,0.0,0.0,1.0716952016237027e-13,0.0
GIRDER_3CD,x_pitch,1e-06,1151,-0.37777048339866826,-1.01726929675535,0.0,0.0,1.0716952016237027e-13,0.0
GIRDER_3CD,x_pitch,1e-06,1152,-0.5730861883758043,-1.01726929675535,0.0,0.0,2.1930874144495912e-13,0.0
GIRDER_3CD,x_pitch,1e-06,1154,-0.8375762055323321,-1.01726929675535,0.0,0.0,3.305546076659907e-13,0.0
GIRDER_3CD,x_pitch,1e-06,1156,-6.346284452457521,-4.3354188353855365,0.0,0.0,0.23087112007690863,0.0
GIRDER_3CD,x_pitch,1e-06,1158,-7.463738657288644,-4.3354188353855365,0.0,0.0,0.23087112007725427,0.0
GIRDER_3CD,x_pitch,1e-06,1160,-8.292113233790461,1.8805629994705735,0.0,0.0,0.2308711200782929,0.0
GIRDER_3CD,x_pitch,1e-06,1162,-8.246979721803088,1.8805629994705735,0.0,0.0,0.23087112007829516,0.0
GIRDER_3CD,x_pitch,1e-06,1164,-8.096534681845174,1.8805629994705735,0.0,0.0,0.2308711200783027,0.0
GIRDER_3CD,x_pitch,1e-06,1166,-7.906409762598365,1.880562999470573,0.0,0.0,0.2308711200781844,0.0
GIRDER_3CD,x_pitch,1e-06,1167,-7.906409762598365,1.880562999470573,0.0,0.0,0.2308711200781844,0.0
GIRDER_3CD,x_pitch,1e-06,1177,-3.7884112038034052,1.880562999470573,0.0,0.0,0.23087112007839064,0.0
GIRDER_3CD,y_pitch,1e-06,1147,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3CD,y_pitch,1e-06,1148,0.0,0.0,0.19887832678882023,1.0850634769121388,0.0,0.0
GIRDER_3CD,y_pitch,1e-06,1150,0.0,0.0,0.39635987958693847,1.085063476912139,0.0,0.0
GIRDER_3CD,y_pitch,1e-06,1151,0.0,0.0,0.39635987958693847,1.085063476912139,0.0,0.0
GIRDER_3CD,y_pitch,1e-06,1152,0.0,0.0,0.6046920671541997,1.0850634769121392,0.0,0.0
GIRDER_3CD,y_pitch,1e-06,1154,0.0,0.0,0.8868085711515222,1.0850634769121394,0.0,0.0
GIRDER_3CD,y_pitch,1e-06,1156,0.0,0.0,1.8025594819051711,-0.6396817680417305,0.0,0.0
GIRDER_3CD,y_pitch,1e-06,1158,0.0,0.0,1.6376815061923813,-0.6396817680417307,0.0,0.0
GIRDER_3CD,y_pitch,1e-06,1160,0.0,0.0,1.2999114055533962,-0.8846562403008674,0.0,0.0
GIRDER_3CD,y_pitch,1e-06,1162,0.0,0.0,1.2786796557861673,-0.8846562403008674,0.0,0.0
GIRDER_3CD,y_pitch,1e-06,1164,0.0,0.0,1.2079071565620703,-0.8846562403008674,0.0,0.0
GIRDER_3CD,y_pitch,1e-06,1166,0.0,0.0,1.1184684106676088,-0.8846562403008674,0.0,0.0
GIRDER_3CD,y_pitch,1e-06,1167,0.0,0.0,1.1184684106676088,-0.8846562403008674,0.0,0.0
GIRDER_3CD,y_pitch,1e-06,1177,0.0,0.0,-0.8187244000005395,-0.8846562403008674,0.0,0.0
GIRDER_3CD,tilt,1e-06,1147,0.0,0.0,0.0,0.0,0.0,0.0
GIRDER_3CD,tilt,1e-06,1148,0.0,0.0,-0.0003903261003200158,-0.003254511112233723,0.0,0.0
GIRDER_3CD,tilt,1e-06,1150,0.0,0.0,-0.0009826471227465286,-0.0032545111122337165,0.0,0.0
GIRDER_3CD,tilt,1e-06,1151,0.0,0.0,-0.0009826471227465286,-0.0032545111122337165,0.0,0.0
GIRDER_3CD,tilt,1e-06,1152,0.0,0.0,-0.001607513256295415,-0.00325451111223371,0.0,0.0
GIRDER_3CD,tilt,1e-06,1154,0.0,0.0,-0.002453686145476164,-0.0032545111122337035,0.0,0.0
GIRDER_3CD,tilt,1e-06,1156,0.0,0.0,-0.021978281703368737,-0.009376490756453283,0.0,0.0
GIRDER_3CD,tilt,1e-06,1158,0.0,0.0,-0.02439507219584451,-0.00937649075645329,0.0,0.0
GIRDER_3CD,tilt,1e-06,1160,0.0,0.0,-0.03451110913802384,-0.03709315693330133,0.0,0.0
GIRDER_3CD,tilt,1e-06,1162,0.0,0.0,-0.035401344904423065,-0.03709315693330133,0.0,0.0
GIRDER_3CD,tilt,1e-06,1164,0.0,0.0,-0.038368797459087174,-0.03709315693330133,0.0,0.0
GIRDER_3CD,tilt,1e-06,1166,0.0,0.0,-0.04211891562504388,-0.03709315693330133,0.0,0.0
GIRDER_3CD,tilt,1e-06,1167,0.0,0.0,-0.04211891562504388,-0.03709315693330133,0.0,0.0
GIRDER_3CD,tilt,1e-06,1177,0.0,0.0,-0.12334436078972223,-0.03709315693330133,0.0,0.0
