sample_id,Q1,Q2,Qx_fractional,Qy_fractional,slip_tps_constant,xi_1,xi_2,slip_factor,bmad_physics_seconds,xi_1_finite_difference,xi_2_finite_difference
83,10.5298655479632,9.57814727674479,0.5298655479631993,0.5781472767447902,0.0,-1.17269645487639,-0.912273776787487,8.84244273185989,0.695308298105374,-1.172696455054023,-0.9122737780309363
84,10.5300300036567,9.57864331871422,0.5300300036566998,0.5786433187142208,0.0,-1.16483857555139,-0.945314694966726,8.84193296901822,0.6700715469196439,-1.1648385799922778,-0.9453146944338185
85,10.5300381394317,9.57854495143925,0.5300381394316993,0.57854495143925,0.0,-1.1716080910773,-0.950659268816878,8.842137675840059,0.6102390380110592,-1.171608090011489,-0.9506592684616065
86,10.5297516732734,9.57811097595026,0.5297516732734007,0.5781109759502598,0.0,-1.17426497912021,-0.928121687415739,8.841915744755763,0.6171143958345056,-1.1742649800083882,-0.9281216880374642
87,10.5299451424089,9.57836259577171,0.5299451424089003,0.5783625957717096,0.0,-1.16965038445827,-0.946471078400179,8.842624607678387,0.6663320329971611,-1.16965038507999,-0.9464710790219043
88,10.5298063687232,9.57820391021382,0.5298063687232002,0.5782039102138192,0.0,-1.16574152606574,-0.926039055837435,8.841885394636712,0.6140013469848782,-1.1657415300625473,-0.9260390564591602
89,10.5300016102527,9.57795773897791,0.5300016102527003,0.5779577389779096,0.0,-1.1800976484011,-0.917716849002659,8.842713826817924,0.6340751489624381,-1.1800976499998228,-0.917716850512562
90,10.5300176548269,9.57877791434309,0.5300176548268993,0.5787779143430907,0.0,-1.17243547839152,-0.917496294050579,8.842789140573613,0.7512339749373496,-1.1724354799902414,-0.9174962950275755
91,10.5298050957485,9.57899713799816,0.5298050957485003,0.5789971379981598,0.0,-1.16428996319584,-0.940389914116935,8.84325535073996,0.6997361939866096,-1.1642899650610161,-0.9403899139392989
92,10.5298327812331,9.57824743240791,0.5298327812331003,0.5782474324079097,0.0,-1.17219422799408,-0.936370936166497,8.842771606070542,0.6409764550626278,-1.1721942299480759,-0.9363709365217686
93,10.5300099031282,9.57840577685871,0.5300099031281995,0.5784057768587108,0.0,-1.17232697824932,-0.921244711982183,8.84258188450164,0.6847244200762361,-1.172326980025673,-0.921244711449276
94,10.5298440527701,9.57837729338902,0.5298440527701,0.5783772933890194,0.0,-1.16826194824782,-0.925080942870693,8.842783308148539,0.7842777981422842,-1.1682619500241742,-0.9250809440253248
95,10.5300029257959,9.57871502987164,0.5300029257959,0.5787150298716401,0.0,-1.1696781301751,-0.934395977658653,8.842355066345272,0.6981053531635553,-1.1696781350600816,-0.9343959779251064
96,10.529949105759,9.57830732427449,0.529949105759,0.5783073242744905,0.0,-1.17184839902862,-0.927578806830809,8.842218214566277,0.6906924278009683,-1.171848400005615,-0.9275788070084444
97,10.5299859984987,9.57824502377913,0.5299859984987005,0.5782450237791306,0.0,-1.15044373876216,-0.961822841194504,8.842476351427798,0.7036454740446061,-1.1504437399167955,-0.9618228430596786
