index,element_id,name,key,s,length,p0c,x,px,y,py,z,pz,beta_a,alpha_a,phi_a,beta_b,alpha_b,phi_b,eta_x,etap_x,eta_y,etap_y
313,0>>313,B21W,SBend,148.98750200000006,6.574262,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.114048897658276,-0.08028008012241372,26.880313971744975,44.546626572149506,-2.8766349174710344,21.21971344559834,0.5436656191003456,-0.05753375030308147,-2.197158459794856e-18,-1.4059194194146732e-19
314,0>>314,D132,Drift,149.14464100000006,0.157139,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.1472597055197298,-0.131066612051098,26.93052943976893,45.455830886914015,-2.909352741636568,21.223205513314717,0.5346248231114696,-0.05753375030308147,-2.2192509369595966e-18,-1.4059194194146732e-19
315,0>>315,Q21W,Quadrupole,149.74464100000006,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.6958845478548725,-0.8079770986679986,27.109808239784666,45.2339304747234,3.2691001346642365,21.236259117000277,0.5215350092161647,0.01360555256924581,-2.2127812834668417e-18,1.6201101327053425e-19
316,0>>316,D133,Drift,149.80849100000006,0.06385,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.8008864086253737,-0.8365312924126765,27.126844735436993,44.817519709403186,3.25260331592652,21.237677210854923,0.522403723747711,0.01360555256924581,-2.202436880269518e-18,1.6201101327053425e-19
317,0>>317,SEX_21W,Sextupole,150.08049100000005,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.289045625433285,-0.9581717105575849,27.194262626968037,43.06721862907074,3.1823271264721917,21.243868404058965,0.5261044340465459,0.01360555256924581,-2.1583698846599325e-18,1.6201101327053425e-19
318,0>>318,D134,Drift,150.12914100000006,0.04865,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.383334193453534,-0.9799283515235767,27.205483052628114,42.75818971167387,3.1697575065569232,21.24500210855824,0.5267663441790398,0.01360555256924581,-2.1504880488643212e-18,1.6201101327053425e-19
319,0>>319,DET_21W,Marker,150.12914100000006,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.383334193453534,-0.9799283515235767,27.205483052628114,42.75818971167387,3.1697575065569232,21.24500210855824,0.5267663441790398,0.01360555256924581,-2.1504880488643212e-18,1.6201101327053425e-19
320,0>>320,D135,Drift,150.61767700000007,0.488536,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.447528590260192,-1.1984052754899037,27.30562606708835,39.72277251205128,3.043535269456703,21.2568564467303,0.5334131464090088,0.01360555256924581,-2.0713398364851874e-18,1.6201101327053425e-19
321,0>>321,B22W,SBend,157.19193900000008,6.574262,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,40.44555047763652,-4.122600398285937,27.764003280431016,10.816615705428225,1.3471810711255234,21.579592227158663,0.8677921484611398,0.08814182741464359,-1.003339362886453e-18,1.6266526321607684e-19
322,0>>322,D136,Drift,157.34907800000008,0.157139,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,41.75217983450902,-4.192517789258163,27.767827211816233,10.399652308074701,1.306287497170854,21.59440869780995,0.8816426670792495,0.08814182741464359,-9.777783060899418e-19,1.6266526321607684e-19
323,0>>323,Q22W,Quadrupole,157.94907800000007,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,41.89315942558979,3.9667179532837267,27.781897935576865,10.060383603626258,-0.7191201543191048,21.654245268629744,0.8828142898737862,-0.0842742836306397,-9.356018106583885e-19,-2.071911424366522e-20
324,0>>324,D137,Drift,158.01517800000008,0.0661,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,41.37050465867911,3.9403133161668604,27.783485694914063,10.15611017703342,-0.7290882179526279,21.66078460357607,0.8772437597258009,-0.0842742836306397,-9.369713441098947e-19,-2.071911424366522e-20
325,0>>325,SEX_22W,Sextupole,158.28717800000007,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,39.25652823393478,3.8316588336284703,27.790235183196224,10.563891160335848,-0.770106573600408,21.687047533176447,0.854321154578267,-0.0842742836306397,-9.426069431841716e-19,-2.071911424366522e-20
326,0>>326,D138,Drift,158.33277800000008,0.0456,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,38.90791157986967,3.8134432292029166,27.791401966045278,10.63443845311291,-0.7769831802825359,21.691349796045703,0.8504782472447098,-0.0842742836306397,-9.435517347936828e-19,-2.071911424366522e-20
327,0>>327,DET_22W,Marker,158.33277800000008,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,38.90791157986967,3.8134432292029166,27.791401966045278,10.63443845311291,-0.7769831802825359,21.691349796045703,0.8504782472447098,-0.0842742836306397,-9.435517347936828e-19,-2.071911424366522e-20
328,0>>328,D139,Drift,158.82211500000008,0.489337,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,35.27144601691069,3.617970219931269,27.804611579003655,11.430961520809767,-0.8507765593178954,21.73574663744954,0.8092397221157435,-0.0842742836306397,-9.536903640003353e-19,-2.071911424366522e-20
329,0>>329,B23W,SBend,165.3963770000001,6.574262,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.945773874966542,0.9926638909798333,28.32508850710608,29.087644095106416,-1.8311948012496544,22.10459153253093,0.5003451535325188,-0.009718499563614147,-1.0885691190233001e-18,-2.028454918210527e-20
330,0>>330,D140,Drift,165.5535160000001,0.157139,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.643713827249101,0.9295835951149028,28.357883835604113,29.666843854073374,-1.8547123189875772,22.10994082212036,0.4988179982295921,-0.009718499563614147,-1.091756612797227e-18,-2.028454918210527e-20
331,0>>331,Q23W,Quadrupole,166.15351600000008,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.052354002622649,0.08639181797013973,28.498818067731623,29.133847019787098,2.715320810705058,22.13003596573636,0.5162791370752757,0.06837282478695889,-1.0533486813384583e-18,1.4731691517669524e-19
332,0>>332,D141,Drift,166.2189160000001,0.0654,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.04211730583106,0.07013259780338363,28.514977961650594,28.779912298772228,2.6965250763724713,22.132294540476824,0.5207507198163428,0.06837282478695889,-1.0437141550859024e-18,1.4731691517669524e-19
333,0>>333,SEX_23W,Sextupole,166.49091600000008,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.022358477592644,0.0025101530731442,28.582485765506885,27.334265403538478,2.6183532149280744,22.141992430951703,0.5393481281583956,0.06837282478695889,-1.0036439541578413e-18,1.4731691517669524e-19
334,0>>334,D142,Drift,166.5161160000001,0.0252,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.022389844397249,-0.003754867541569158,28.588750763203056,27.202482909810854,2.6111108218824906,22.142916581288414,0.541071123343027,0.06837282478695889,-9.999315678953886e-19,1.4731691517669524e-19
335,0>>335,DET_23W,Marker,166.5161160000001,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.022389844397249,-0.003754867541569158,28.588750763203056,27.202482909810854,2.6111108218824906,22.142916581288414,0.541071123343027,0.06837282478695889,-9.999315678953886e-19,1.4731691517669524e-19
336,0>>336,D143,Drift,167.0709160000001,0.5548,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.1030797529956375,-0.1416847658369251,28.725743850330193,24.39365587344947,2.4516632162598753,22.164455669455243,0.5790043665348318,0.06837282478695889,-9.18200143355358e-19,1.4731691517669524e-19
337,0>>337,SK_SEX_23W,Sextupole,167.1994160000001,0.1285,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.143597880142922,-0.17363139873338013,28.756913338564505,23.768323990543976,2.4147327596583863,22.16979230400187,0.587790274519956,0.06837282478695889,-4.2483814264800667e-19,1.4731691517669524e-19
338,0>>338,D144,Drift,168.2056160000001,1.0062,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.74471798067335,-0.4237847218494349,28.985836759070068,19.199887099171637,2.125554351624004,22.21691134163045,0.656587010820594,0.06837282478695889,-2.7660786259721593e-19,1.4731691517669524e-19
339,0>>339,DET_I23W1,Marker,168.2056160000001,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.74471798067335,-0.4237847218494349,28.985836759070068,19.199887099171637,2.125554351624004,22.21691134163045,0.656587010820594,0.06837282478695889,-2.7660786259721593e-19,1.4731691517669524e-19
340,0>>340,D145,Drift,169.0265670000001,0.820951,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,5.608085594165464,-0.6278829337014009,29.14566566388915,15.903629093042897,1.8896158669745962,22.263909373414705,0.7127177497022726,0.06837282478695889,-1.5566789376599279e-19,1.4731691517669524e-19
341,0>>341,B24W,SBend,175.60082900000012,6.574262,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,24.554123249610814,-2.2526219755362824,29.739716019171745,3.469805476960514,-0.0009734959990974623,23.350416750112913,1.4065647182437797,0.14275619565271602,8.1304986957144775e-19,1.4717703322674767e-19
342,0>>342,D146,Drift,175.75796800000012,0.157139,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,25.26818135774304,-2.2914957045573114,29.746024686948434,3.4772278728966692,-0.04626109207996215,23.39567138786572,1.4289972840724519,0.14275619565271602,8.361771213956657e-19,1.4717703322674767e-19
343,0>>343,Q24W,Quadrupole,176.3579680000001,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,24.9794498018468,2.7533332027869255,29.76943470714145,4.078950707241545,-0.9963618793525333,23.558913566677745,1.428162148184578,-0.14551212079527154,9.768727565925759e-19,3.2648347926507693e-19
344,0>>344,D147,Drift,176.4215180000001,0.06355,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,24.630888476841672,2.7315027532339657,29.77199673918328,4.207561327325246,-1.0274086963154627,23.574254194484134,1.4189148529080386,-0.14551212079527154,9.976207816998715e-19,3.2648347926507693e-19
345,0>>345,SEX_24W,Sextupole,176.6935180000001,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,23.17036567585228,2.6380663680505667,29.783382755581737,4.8026159178562695,-1.160292004166239,23.634799449857198,1.3793355560517249,-0.14551212079527154,1.0864242880599725e-18,3.2648347926507693e-19
346,0>>346,D148,Drift,176.7420680000001,0.04855,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,22.915019134224522,2.621388660327574,29.785489748129343,4.916431814023838,-1.1840106975344566,23.644790991945428,1.3722709425871145,-0.14551212079527154,1.102275060978292e-18,3.2648347926507693e-19
347,0>>347,DET_24W,Marker,176.7420680000001,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,22.915019134224522,2.621388660327574,29.785489748129343,4.916431814023838,-1.1840106975344566,23.644790991945428,1.3722709425871145,-0.14551212079527154,1.102275060978292e-18,3.2648347926507693e-19
348,0>>348,D149,Drift,177.23102000000011,0.488952,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,20.433678471114412,2.4534257654445097,29.808087737560726,6.191078227688312,-1.4228840767265625,23.733532793256167,1.3011225001000248,-0.14551212079527154,1.2619098111319098e-18,3.2648347926507693e-19
349,0>>349,B25W,SBend,183.80528200000012,6.574262,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.012196172983871,0.19528982346065682,30.800223267008832,45.97163883307508,-4.619605717266858,24.133827369279995,0.5893217182571607,-0.07108002218775059,3.4065324396921075e-18,3.2549009820308047e-19
350,0>>350,D150,Drift,183.96242100000012,0.157139,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,2.959331079560328,0.14113266505933902,30.852879076024195,47.43547913009907,-4.695970282478456,24.13719239327828,0.5781522746505998,-0.07108002218775059,3.4576796282336412e-18,3.2549009820308047e-19
351,0>>351,Q25W,Quadrupole,184.5624210000001,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.2464781136943857,-0.6372770370408969,31.051352706785988,47.76155375143461,4.172757156368089,24.149566462186574,0.5670747645822519,0.03381429150424796,3.459377351539278e-18,-3.198834286924755e-19
352,0>>352,D151,Drift,184.6273210000001,0.0649,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.3310209885020026,-0.6653866734000448,31.071089562625488,47.22155358681147,4.147738446453802,24.15093304348479,0.5692693121008776,0.03381429150424796,3.4386169170171365e-18,-3.198834286924755e-19
353,0>>353,SEX_25W,Sextupole,184.8993210000001,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.7250354580364835,-0.7831959351826061,31.1483838757793,44.99370443025028,4.0428834526681925,24.15683404075006,0.5784667993900331,0.03381429150424796,3.3516086244127834e-18,-3.198834286924755e-19
354,0>>354,D152,Drift,184.9465210000001,0.0472,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.799934081471286,-0.8036393070801682,31.16092972762395,44.612915056396915,4.0246880272759835,24.157887544055853,0.5800628339490336,0.03381429150424796,3.3365101265784985e-18,-3.198834286924755e-19
355,0>>355,DET_25W,Marker,184.9465210000001,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.799934081471286,-0.8036393070801682,31.16092972762395,44.612915056396915,4.0246880272759835,24.157887544055853,0.5800628339490336,0.03381429150424796,3.3365101265784985e-18,-3.198834286924755e-19
356,0>>356,D153,Drift,185.4354570000001,0.488936,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.689331983890638,-1.0154083850908977,31.27701693803795,40.76944145929851,3.836205008005539,24.169352274486744,0.5965958583799545,0.03381429150424796,3.1801076024873142e-18,-3.198834286924755e-19
357,0>>357,B26W,SBend,192.0097190000001,6.574262,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,36.68130141405994,-3.8485651103538623,31.80153942022898,6.947088680703677,1.3012595818180142,24.570680466236706,1.0636201832827352,0.1082954138180806,1.0726614370219668e-18,-3.207883601445349e-19
358,0>>358,D154,Drift,192.1668580000001,0.157139,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,37.90146451868088,-3.91629978391773,31.805753812017702,6.547704377985103,1.2403392747266668,24.593981614986888,1.0806376163146947,0.1082954138180806,1.0222530748972147e-18,-3.207883601445349e-19
359,0>>359,Q26W,Quadrupole,192.7668580000001,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,38.074316321219335,3.6396750328394254,31.821239112700283,5.890555637377614,-0.10219926539548285,24.692671136501467,1.0809896012222837,-0.10713373110931011,8.870812806948134e-19,-1.3422157607738806e-19
360,0>>360,D155,Drift,192.8337580000001,0.0669,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,37.589002554537124,3.614641360018686,31.82300751017666,5.904997629100914,-0.11367505034891781,24.70401464593815,1.0738223546110708,-0.10713373110931011,8.78101857255236e-19,-1.3422157607738806e-19
361,0>>361,SEX_26W,Sextupole,193.1057580000001,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,35.650322127780676,3.5128602089388496,31.830437885823315,5.979527805279887,-0.16033295030907188,24.749805355852498,1.0446819797493385,-0.10713373110931011,8.415935885621866e-19,-1.3422157607738806e-19
362,0>>362,D156,Drift,193.1295580000001,0.0238,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,35.48332194108231,3.5039543582193637,31.83110705067989,5.987256818791266,-0.16441551655558537,24.753783043840123,1.042132196948937,-0.10713373110931011,8.383991150515447e-19,-1.3422157607738806e-19
363,0>>363,DET_26W,Marker,193.1295580000001,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,35.48332194108231,3.5039543582193637,31.83110705067989,5.987256818791266,-0.16441551655558537,24.753783043840123,1.042132196948937,-0.10713373110931011,8.383991150515447e-19,-1.3422157607738806e-19
364,0>>364,D157,Drift,193.2708580000001,0.1413,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,34.50057550897269,3.4510805470150223,31.83514553161235,6.037145486294343,-0.18865360943929776,24.777287617969776,1.0269942007431914,-0.10713373110931011,8.194336063518098e-19,-1.3422157607738806e-19
365,0>>365,BUMP_26W,Kicker,193.5003580000001,0.2295,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,32.93623850360111,3.3652027007914103,31.841953787584625,6.132772357936453,-0.22802121253067775,24.815013679637264,1.0024070094536046,-0.10713373110931011,7.886297546420492e-19,-1.3422157607738806e-19
366,0>>366,D158,Drift,193.8649000000001,0.364542,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,30.53245021097885,3.2287927582291096,31.853449590492332,6.321814596635033,-0.29055343373389275,24.87359331800426,0.9633522648475545,-0.10713373110931011,7.3970035285564605e-19,-1.3422157607738806e-19
367,0>>367,B27W,SBend,200.4391620000001,6.574262,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.235073337074561,0.7693901105557686,32.46924084466869,17.53310511506217,-1.412391610381896,25.54801872226497,0.5040982601777605,-0.03261156221199525,-1.4374223121545705e-19,-1.3434838786598327e-19
368,0>>368,D159,Drift,200.5963010000001,0.157139,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,4.002552907748138,0.7103216689924238,32.507416849112936,17.98120650845022,-1.4392327055934522,25.556868876141476,0.4989737119033298,-0.03261156221199525,-1.6485360253632979e-19,-1.3434838786598327e-19
369,0>>369,Q27W,Quadrupole,201.1963010000001,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.6166014900738657,-0.047434692463867556,32.66824223179578,18.057365876411637,1.3162227933555992,25.589663532553217,0.5022678927181967,0.04367634196609817,-2.366944437068639e-19,-1.0327966896946434e-19
370,0>>370,D160,Drift,201.2634510000001,0.06715,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.6242215590492672,-0.06604362437011009,32.68679092092173,17.881279476139483,1.3060616485231118,25.59340051048695,0.5052007590812202,0.04367634196609817,-2.436296734781634e-19,-1.0327966896946434e-19
371,0>>371,SEX_27W,Sextupole,201.53545100000008,0.272,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.680652093657485,-0.14142157639539632,32.761332985784684,17.181977205750755,1.2649025808472139,25.608919036582016,0.5170807240959989,0.04367634196609817,-2.717217434378577e-19,-1.0327966896946434e-19
372,0>>372,D161,Drift,201.58340100000007,0.04795,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.6948515889210882,-0.15470971168808925,32.774335878101965,17.061020963803752,1.2576467819683192,25.611719630244117,0.5191750046932734,0.04367634196609817,-2.7667400356494353e-19,-1.0327966896946434e-19
373,0>>373,DET_27W,Marker,201.58340100000007,0.0,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.6948515889210882,-0.15470971168808925,32.774335878101965,17.061020963803752,1.2576467819683192,25.611719630244117,0.5191750046932734,0.04367634196609817,-2.7667400356494353e-19,-1.0327966896946434e-19
374,0>>374,D162,Drift,202.06935300000006,0.485952,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,3.910657422492624,-0.28937907397703,32.90252763793663,15.874443168932444,1.1841124758828854,25.64125243866749,0.5403996104243827,0.04367634196609817,-3.268629652599927e-19,-1.0327966896946434e-19
375,0>>375,B28W,SBend,208.64361500000007,6.574262,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,19.651038868224266,-2.1037464360776985,33.749450187498425,6.822703267034875,0.19080645795669215,26.32501285167018,1.0722777918825355,0.11816758693445423,-1.0053933152902487e-18,-1.0299618293970979e-19
376,0>>376,D163,Drift,208.80075400000007,0.157139,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,20.31901785773941,-2.1471332915210826,33.757314202767375,6.766487950163138,0.1669361576367469,26.348142168742758,1.0908465283258286,0.11816758693445423,-1.0215780324812118e-18,-1.0299618293970979e-19
377,0>>377,Q28W,Quadrupole,209.40075400000006,0.6,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,20.621060822241734,1.6625818591417239,33.78608833046298,7.390740132960108,-1.2457471243772684,26.43468079017542,1.1001753083853747,-0.08736117145649439,-1.1420242206708064e-18,-3.0221528073761575e-19
378,0>>378,D164,Drift,209.46665400000006,0.0659,5999999978.240006,0.0,0.0,0.0,0.0,0.0,0.0,20.402725271849388,1.6505524411973511,33.789301151754884,7.556429095938525,-1.2685011757504527,26.443499169403573,1.0944182071863917,-0.08736117145649439,-1.1619402076714153e-18,-3.0221528073761575e-19
