target,location,coordinate,qx_power,qy_power,qk_power,total_order,coefficient
SEX_25E,exit,x,2,1,1,4,-1.4091530363417944e-23
SEX_25E,exit,x,2,2,0,4,-7.415824756229288e-11
SEX_25E,exit,x,3,0,1,4,-9.722342442369159e-11
SEX_25E,exit,x,3,1,0,4,-4.889035905168447e-23
SEX_25E,exit,x,4,0,0,4,-4.636781349447104e-9
SEX_25E,exit,px,0,0,0,0,-2.643038719342123e-15
SEX_25E,exit,px,0,0,1,1,-8.296680039421702e-30
SEX_25E,exit,px,0,1,0,1,-2.588417382114764e-19
SEX_25E,exit,px,1,0,0,1,-9.764438368313831e-5
SEX_25E,exit,px,0,0,2,2,-2.3298692126444562e-45
SEX_25E,exit,px,0,1,1,2,1.1555897364977525e-33
SEX_25E,exit,px,0,2,0,2,2.5429341461658607e-7
SEX_25E,exit,px,1,0,1,2,-4.811963006029363e-19
SEX_25E,exit,px,1,1,0,2,-8.960610997898649e-21
SEX_25E,exit,px,2,0,0,2,-2.4038692167500855e-6
SEX_25E,exit,px,0,0,3,3,-7.502882325483518e-61
SEX_25E,exit,px,0,1,2,3,5.3314724500474913e-48
SEX_25E,exit,px,0,2,1,3,7.309342949944535e-9
SEX_25E,exit,px,0,3,0,3,-8.69921204282282e-24
SEX_25E,exit,px,1,0,2,3,-2.0269412392680165e-34
SEX_25E,exit,px,1,1,1,3,1.8278067939793879e-22
SEX_25E,exit,px,1,2,0,3,-1.3863122394225273e-8
SEX_25E,exit,px,2,0,1,3,-6.977204286507704e-9
SEX_25E,exit,px,2,1,0,3,2.2119392371260357e-23
SEX_25E,exit,px,3,0,0,3,-1.0355354508277569e-7
SEX_25E,exit,px,0,0,4,4,-2.5413906289760937e-76
SEX_25E,exit,px,0,1,3,4,-2.2050273990691897e-61
SEX_25E,exit,px,0,2,2,4,-1.1492799916227946e-22
SEX_25E,exit,px,0,3,1,4,-1.5170368862146658e-25
SEX_25E,exit,px,0,4,0,4,2.9178886732761377e-12
SEX_25E,exit,px,1,0,3,4,-8.703164954406928e-50
SEX_25E,exit,px,1,1,2,4,-1.6841518618881554e-36
SEX_25E,exit,px,1,2,1,4,1.5476547630444033e-10
SEX_25E,exit,px,1,3,0,4,-9.95450897787853e-25
SEX_25E,exit,px,2,0,2,4,-5.878003564645714e-24
SEX_25E,exit,px,2,1,1,4,6.712269463819646e-24
SEX_25E,exit,px,2,2,0,4,-4.216849134221267e-11
SEX_25E,exit,px,3,0,1,4,1.777245213002644e-10
SEX_25E,exit,px,3,1,0,4,1.2360831444788552e-23
SEX_25E,exit,px,4,0,0,4,3.3739346980201478e-9
SEX_25E,exit,y,0,0,0,0,-2.023251350299785e-28
SEX_25E,exit,y,0,0,1,1,1.5661011045281828e-42
SEX_25E,exit,y,0,1,0,1,0.001020025733730625
SEX_25E,exit,y,1,0,0,1,3.1234805820089966e-18
SEX_25E,exit,y,0,0,2,2,-1.2329884285146649e-56
SEX_25E,exit,y,0,1,1,2,-8.159783429366106e-18
SEX_25E,exit,y,0,2,0,2,-2.770006069085193e-20
SEX_25E,exit,y,1,0,1,2,1.9113010696569756e-32
SEX_25E,exit,y,1,1,0,2,1.0260254560066646e-5
SEX_25E,exit,y,2,0,0,2,1.0189377136106533e-19
SEX_25E,exit,y,0,0,3,3,9.69556278744431e-71
SEX_25E,exit,y,0,1,2,3,6.415023966044956e-32
SEX_25E,exit,y,0,2,1,3,6.382892238234156e-23
SEX_25E,exit,y,0,3,0,3,4.748090611081809e-8
SEX_25E,exit,y,1,0,2,3,-5.090423848136665e-46
SEX_25E,exit,y,1,1,1,3,-2.3661707431728508e-7
SEX_25E,exit,y,1,2,0,3,4.246510493112392e-22
SEX_25E,exit,y,2,0,1,3,-7.803949481275584e-22
SEX_25E,exit,y,2,1,0,3,-5.381320734078027e-7
SEX_25E,exit,y,3,0,0,3,-4.734124371925175e-21
SEX_25E,exit,y,0,0,4,4,-7.624355862915257e-85
SEX_25E,exit,y,0,1,3,4,-5.044649028489784e-46
SEX_25E,exit,y,0,2,2,4,-4.165562388275722e-36
SEX_25E,exit,y,0,3,1,4,3.1755233754084243e-10
SEX_25E,exit,y,0,4,0,4,-1.954221162149199e-24
SEX_25E,exit,y,1,0,3,4,6.814186288107911e-60
SEX_25E,exit,y,1,1,2,4,3.720458034830485e-21
SEX_25E,exit,y,1,2,1,4,8.934224286895747e-24
SEX_25E,exit,y,1,3,0,4,-1.930835936627748e-9
SEX_25E,exit,y,2,0,2,4,1.7257446443739014e-36
SEX_25E,exit,y,2,1,1,4,7.982101545055738e-9
SEX_25E,exit,y,2,2,0,4,3.868107946222841e-23
SEX_25E,exit,y,3,0,1,4,1.4474869051192275e-23
SEX_25E,exit,y,3,1,0,4,5.597664832740553e-9
SEX_25E,exit,y,4,0,0,4,6.931933547644344e-23
SEX_25E,exit,py,0,0,0,0,-8.469255017529483e-30
SEX_25E,exit,py,0,0,1,1,3.8926622697704385e-44
SEX_25E,exit,py,0,1,0,1,7.362402106820709e-5
SEX_25E,exit,py,1,0,0,1,2.5476503425558004e-19
SEX_25E,exit,py,0,0,2,2,-3.936675368582263e-58
SEX_25E,exit,py,0,1,1,2,-2.5863211067453694e-19
SEX_25E,exit,py,0,2,0,2,-2.4035062036060426e-21
SEX_25E,exit,py,1,0,1,2,-5.488942183976283e-35
SEX_25E,exit,py,1,1,0,2,1.5407067096138655e-6
SEX_25E,exit,py,2,0,0,2,1.7117479505754462e-20
SEX_25E,exit,py,0,0,3,3,3.072230743121661e-72
SEX_25E,exit,py,0,1,2,3,2.0333280301129997e-33
SEX_25E,exit,py,0,2,1,3,1.2667033874918718e-23
SEX_25E,exit,py,0,3,0,3,4.308907823906864e-9
SEX_25E,exit,py,1,0,2,3,-1.6396462123189074e-47
SEX_25E,exit,py,1,1,1,3,-7.499680268704902e-9
SEX_25E,exit,py,1,2,0,3,1.003323474245679e-22
SEX_25E,exit,py,2,0,1,3,-3.407212300921803e-23
SEX_25E,exit,py,2,1,0,3,-4.5632827018080054e-8
SEX_25E,exit,py,3,0,0,3,-3.7216174066919147e-22
SEX_25E,exit,py,0,0,4,4,-2.416672429669396e-86
SEX_25E,exit,py,0,1,3,4,-1.5989686843915858e-47
SEX_25E,exit,py,0,2,2,4,-2.8773804016561456e-37
SEX_25E,exit,py,0,3,1,4,3.109804215945274e-11
SEX_25E,exit,py,0,4,0,4,-4.745460716380643e-26
SEX_25E,exit,py,1,0,3,4,2.1587588659258033e-61
SEX_25E,exit,py,1,1,2,4,1.179239207628569e-22
SEX_25E,exit,py,1,2,1,4,-4.782321156109413e-25
SEX_25E,exit,py,1,3,0,4,-1.3741514757388659e-10
SEX_25E,exit,py,2,0,2,4,4.6612756099891823e-38
SEX_25E,exit,py,2,1,1,4,6.634263017122109e-10
SEX_25E,exit,py,2,2,0,4,4.094574376800573e-24
SEX_25E,exit,py,3,0,1,4,2.473643467339476e-24
SEX_25E,exit,py,3,1,0,4,1.1175414799473142e-9
SEX_25E,exit,py,4,0,0,4,8.068357959566517e-24
SEX_25E,exit,z,0,0,0,0,-3.073097329085367e-13
SEX_25E,exit,z,0,0,1,1,-2.8805607481237235e-30
SEX_25E,exit,z,0,1,0,1,-2.1353852033949302e-20
SEX_25E,exit,z,1,0,0,1,-0.00032047730310326325
SEX_25E,exit,z,0,0,2,2,-8.089143886112824e-46
SEX_25E,exit,z,0,1,1,2,3.3468730560767835e-33
SEX_25E,exit,z,0,2,0,2,1.6724469486481004e-8
SEX_25E,exit,z,1,0,1,2,-1.6707179959766834e-19
SEX_25E,exit,z,1,1,0,2,-3.903827553256273e-20
