training_case,evaluation_case,model,target,target_index,x_rmse_um,y_rmse_um,rmse_2d_um,median_2d_um,p90_2d_um,p95_2d_um,p99_2d_um,max_2d_um
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_47E,39,21.50852662158292,35.17913056456349,41.233335357571384,37.88582604973034,58.68509222306429,66.40740378864184,72.5734557172409,75.08193844053538
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_45E,40,16.00264777397127,17.145794601730284,23.453422102169036,21.014104782393268,35.28473077797615,37.69704802020923,43.51817937811199,45.972760965239594
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_44E,41,15.398890676921202,12.16239525716618,19.622683110912966,16.84304840590716,29.13432216755114,31.675694282602393,40.047428149302085,43.7772956035031
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_43E,42,17.899497021448752,12.678937788274972,21.93507367345275,19.083617498922724,31.194285213927117,35.66711613372641,39.512813328415476,41.69861685519502
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_42E,43,11.447544531547374,28.15400655661589,30.392340498746236,28.409814464537604,45.471678503613596,49.5970263740669,55.59344014677711,56.198810810040136
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_41E,44,20.809743486489804,19.29347184654195,28.377517154726764,23.82651668804489,43.82826367840544,49.161466172235805,52.99663545046595,58.10763689612784
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_40E,45,18.36169664943827,27.08256415939301,32.72028706007377,26.09464628714194,50.192687958227346,56.95752071125609,61.445886773067,70.11312238779658
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_39E,46,24.01750062457548,25.27564746038885,34.86687096361452,28.8776652649707,53.78358017973084,60.208419032931985,68.2813031243735,69.48097568653775
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_38E,47,42.94672240977813,25.889090932008664,50.1464454874755,41.838637282040594,78.3192851466058,84.18171603208773,88.76806568269458,97.98333507125584
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_37E,48,23.304358981207656,22.15362786042481,32.153948045351825,27.005469559712672,44.92877979262466,52.821305096430606,71.10373794616488,75.02603900848291
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_36E,49,30.064608950400455,22.09128132844406,37.30824871356146,35.901872814734034,52.278391854215734,54.2009055773636,59.8799572613153,63.432321351591945
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_35E,50,57.59098581749227,19.523852092278688,60.81038108704607,31.035627802720917,104.0927364666531,110.2338446318661,116.37613543474015,127.31701007724067
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_34E,51,29.04655052557733,16.11058658936476,33.21525399102552,26.680456140936755,51.14333121273583,58.12976361463131,79.09161747858433,80.55525560325896
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_33E,52,26.943570733637102,12.933997657801177,29.887192897468843,24.606002536552012,46.10213743162182,53.27149788141933,55.64977103431785,62.864316649217
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_32E,53,16.671733780727887,18.273511240856788,24.73596410745259,19.25890741008788,34.71346437712221,43.831510681407785,59.42306340927378,69.88344987358501
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_31E,54,12.895693856447924,16.46535702779216,20.914275079282415,16.969976784733454,31.592924635880426,34.33325702205216,45.24784447905501,49.886768855558465
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_30E,55,18.372227045040812,18.668720916197955,26.19274455343342,22.535439483584703,38.44539814479147,45.321789732953135,52.54022900569228,57.70480595494038
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_29E,56,27.81516525711775,21.920289516476174,35.414439297649565,30.95650203673771,53.02384455678454,56.30857931542836,64.05287669787911,71.0676906357047
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_28E,57,35.6465927051561,27.045287691393842,44.74513557692666,36.32586061585713,71.40297884136041,75.90653855076391,82.4073560571964,88.32167334193728
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_27E,58,21.81668562064667,20.547348880472367,29.969339623788514,25.80437950613092,42.730672310058964,46.9443068565263,54.22968521581744,75.57118536532174
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_26E,59,16.621059638313703,21.153488547573343,26.902224837970138,23.873929687256677,41.45133760027439,46.86994265817654,52.70837491346187,58.497614631354615
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_25E,60,49.51009693202914,31.084624008269532,58.45941795771155,61.90822351285347,79.79636086895368,84.61320247008827,95.26517805001822,95.57165718817785
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_24E,61,26.612825679657192,14.865960779128145,30.483426325503462,21.302470294093517,49.73582910917334,58.0207529976907,63.85151745445295,65.77687753272738
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_23E,62,16.030742202121196,16.290313312863503,22.855174542806,19.228751073320993,34.65070394198322,37.62757840755666,45.297122587319556,47.263055264340615
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_22E,63,15.66393089289564,15.836728734491889,22.274665160834434,18.216910277109932,34.394661891584946,38.81296310582832,43.90176146475694,46.68042176437412
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_21E,64,24.956225580885032,14.719782003429037,28.973870598739374,24.38721176434393,45.59473145885791,54.45227041454218,60.03199900628194,61.62394728634144
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_20E,65,18.948214503919893,19.660922192583186,27.30543342174539,22.15538976626153,41.99787111031186,46.53729468174726,59.020122433365295,60.24455527806323
without_quadrupole_misalignment,with_quadrupole_misalignment_corrected,shared_target_local_ridge,SEX_19E,66,12.638104711465278,13.900151928080195,18.786588682399806,16.453081698407527,27.8824170664114,31.03333755729216,34.01696310626393,40.019008483346774
