sample_id,scenario,rho,trial_id,active_rms_rad,global_rms_rad,maximum_abs_kick_rad,converged,newton_iterations,closure_norm,x_rmse_m,x_max_abs_m,y_rmse_m,y_max_abs_m
65,all,0.10000000000000001,65,4.9999999999999987e-07,4.9999999999999998e-07,1.4715925939463327e-06,true,2,8.4484795651975336e-14,5.090723662605725e-09,1.5253256185898678e-08,3.326993998947485e-09,8.7946633779380961e-09
66,all,0.10000000000000001,66,5.000000000000003e-07,5.0000000000000008e-07,1.5934627562345886e-06,true,2,4.0140604118243784e-15,3.4300415828262883e-09,9.1682407898224794e-09,1.9424540864438669e-09,5.1071037940351516e-09
67,all,0.10000000000000001,67,5.0000000000000008e-07,5.0000000000000008e-07,1.4946830690930012e-06,true,2,3.1847231021359221e-14,6.5034169957919065e-09,2.2344880942076761e-08,5.6525354963389245e-09,1.5739749660310248e-08
68,all,0.10000000000000001,68,5.0000000000000008e-07,5.0000000000000008e-07,1.4088601085095374e-06,true,2,2.0873731044663589e-15,2.5685109215425134e-09,7.2640790309969061e-09,4.1687428630072463e-09,8.2461200139944584e-09
69,all,0.10000000000000001,69,4.9999999999999998e-07,5.0000000000000008e-07,1.2329382142154479e-06,true,2,2.8344166264731263e-14,7.6249565129922213e-09,2.571755402473036e-08,7.04939323154483e-09,1.7287401896860679e-08
70,all,0.10000000000000001,70,5.0000000000000008e-07,4.9999999999999998e-07,1.4439682316468923e-06,true,2,9.4848668136700237e-14,2.718841187541394e-09,9.1897136306889893e-09,3.5167066782456182e-09,1.1795896872323632e-08
71,all,0.10000000000000001,71,5.0000000000000008e-07,5.0000000000000008e-07,1.2987294204493492e-06,true,2,1.3313308271719751e-14,4.6797411929552094e-09,1.1599855317609431e-08,7.7011992830711975e-09,1.6542701735108097e-08
72,all,0.10000000000000001,72,5.0000000000000019e-07,5.0000000000000008e-07,1.3534298954683124e-06,true,2,4.1438659618770383e-14,1.8740699172137681e-08,7.4803843308837714e-08,9.4901970589767477e-09,2.4509695665226276e-08
73,all,0.10000000000000001,73,5.0000000000000019e-07,5.0000000000000019e-07,1.4489996725856867e-06,true,2,3.4810237633668628e-14,5.0761120447440319e-09,1.8977477028205014e-08,3.0574151984580382e-09,8.8904962530073333e-09
74,all,0.10000000000000001,74,5.0000000000000019e-07,5.0000000000000008e-07,1.4407427115032958e-06,true,2,1.734682021665939e-14,7.8781042816670617e-09,2.9376766573149804e-08,3.1290569353005991e-09,1.418190796313228e-08
75,all,0.10000000000000001,75,4.9999999999999998e-07,4.9999999999999998e-07,1.5023658876903501e-06,true,2,3.1913175616876558e-14,4.9200315593761796e-09,2.1933524883485656e-08,2.8684863121579171e-09,8.053265246747111e-09
76,all,0.10000000000000001,76,5.0000000000000019e-07,5.0000000000000019e-07,1.3898996016099376e-06,true,2,1.3335701511497208e-14,3.3902394784089254e-09,1.3512184374869785e-08,8.2639283657737717e-09,2.0873821374135185e-08
77,all,0.10000000000000001,77,5.0000000000000008e-07,5.0000000000000008e-07,1.3007995239778906e-06,true,2,1.2881534652730218e-14,2.415920577379365e-09,5.8872173091389923e-09,1.5978012367088288e-09,4.9513463249822561e-09
78,all,0.10000000000000001,78,4.9999999999999998e-07,4.9999999999999998e-07,1.1724811873199794e-06,true,2,3.4403798793755599e-14,1.9972194197391856e-09,6.6989817113644046e-09,3.5071470423222693e-09,9.3326581768627542e-09
79,all,0.10000000000000001,79,4.9999999999999998e-07,5.0000000000000008e-07,1.4548653409243818e-06,true,2,9.9937997027460187e-14,3.0312034602890456e-09,7.7764429652626976e-09,5.823817169334739e-09,1.6117070130707375e-08
80,all,0.10000000000000001,80,4.9999999999999998e-07,5.0000000000000008e-07,1.4454010493078156e-06,true,3,3.4031016082541793e-14,3.8408797276933063e-09,1.2155321010148823e-08,6.2753384344771248e-09,1.522255550355945e-08
81,all,0.10000000000000001,81,5.0000000000000008e-07,5.0000000000000008e-07,1.3062988711773502e-06,true,2,2.7310019529627693e-14,2.9764329053558852e-09,8.7166837307167677e-09,4.2740591327047624e-09,1.3516397706884607e-08
82,all,0.10000000000000001,82,5.0000000000000008e-07,5.0000000000000008e-07,1.4873894289373262e-06,true,2,3.4831824040615357e-14,2.1349438463228584e-09,5.6621590627942142e-09,8.5476935264965403e-10,2.1819731299724352e-09
83,all,0.10000000000000001,83,4.9999999999999987e-07,4.9999999999999998e-07,1.4562013625409138e-06,true,3,1.6269198122090417e-14,7.541464014501416e-09,2.930304747288115e-08,3.4772383946343389e-09,9.6605813650865908e-09
84,all,0.10000000000000001,84,5.0000000000000008e-07,5.0000000000000008e-07,1.6629440182359033e-06,true,2,8.1121426851880776e-14,3.4495607663741826e-09,8.1123833726992611e-09,3.1799961148379706e-09,7.6154728496214243e-09
85,all,0.10000000000000001,85,5.0000000000000008e-07,5.0000000000000008e-07,1.3006380960624062e-06,true,5,4.5951085868774461e-14,3.5934278497485042e-09,9.6892277413190842e-09,4.7871477496820112e-09,1.5917551051636779e-08
86,all,0.10000000000000001,86,5.000000000000003e-07,5.0000000000000019e-07,1.1983772125664556e-06,true,2,3.7151364353640076e-14,1.1431263522464992e-08,4.0627871129850224e-08,6.7126909921066243e-09,2.0954085304955241e-08
87,all,0.10000000000000001,87,5.0000000000000019e-07,5.0000000000000019e-07,1.4135929571609543e-06,true,6,1.1421664562311317e-14,8.3799030082109274e-09,2.2535451371305526e-08,3.5607216851198478e-09,1.1100397442818076e-08
88,all,0.10000000000000001,88,5.0000000000000008e-07,5.0000000000000019e-07,1.2898191146629386e-06,true,2,4.5802604885655832e-14,2.2982545050088001e-09,5.8925660097880472e-09,4.6586959705308904e-09,1.1238424764886462e-08
89,all,0.10000000000000001,89,5.0000000000000019e-07,5.0000000000000008e-07,1.4782825762365996e-06,true,2,9.7174110476602252e-14,4.5818110142115017e-09,1.5392694899946102e-08,7.3677670088540854e-09,2.3709403799802175e-08
90,all,0.10000000000000001,90,5.0000000000000008e-07,5.0000000000000008e-07,1.4382127587426801e-06,true,2,1.1157108530632098e-14,8.0221638945091403e-09,2.6814964658450346e-08,6.0255031100460135e-09,1.7918493777830703e-08
91,all,0.10000000000000001,91,4.9999999999999998e-07,4.9999999999999998e-07,1.2953864446145305e-06,true,2,1.4591478412301008e-14,9.4818749795079453e-09,3.0015348635378802e-08,2.9801107883470722e-09,7.9755011236741502e-09
92,all,0.10000000000000001,92,5.0000000000000008e-07,5.0000000000000008e-07,1.3771203356583247e-06,true,3,8.7108388184782577e-15,8.9867726851384695e-09,4.1116302803428928e-08,9.3168210365085585e-09,3.703646621746275e-08
93,all,0.10000000000000001,93,5.0000000000000008e-07,5.0000000000000008e-07,1.1852659686201184e-06,true,5,3.4010440651415794e-15,4.2305114825061687e-09,1.6607671095986154e-08,6.6331793318226223e-09,1.7582351163083999e-08
94,all,0.10000000000000001,94,5.0000000000000008e-07,5.0000000000000008e-07,1.3214518294314837e-06,true,6,1.9360277841576563e-14,6.1381245221689219e-09,2.4553151187559075e-08,4.9521195447193579e-09,1.3406235489645619e-08
95,all,0.10000000000000001,95,5.0000000000000008e-07,5.0000000000000008e-07,1.202326306273068e-06,true,3,8.9684907087914568e-14,5.6490704566003164e-09,1.9255587672961649e-08,5.1725314223818139e-09,1.684555283129217e-08
96,all,0.10000000000000001,96,5.0000000000000008e-07,5.0000000000000008e-07,1.3370741761297748e-06,true,4,7.1455026363507388e-14,2.8071302683079394e-09,1.0530354047078028e-08,3.4752059705955006e-09,9.382327014888529e-09
97,all,0.10000000000000001,97,5.0000000000000008e-07,5.0000000000000008e-07,1.160784344013958e-06,true,2,1.6312973542798011e-14,3.2937123652594017e-09,1.106391963288933e-08,3.3944683105153053e-09,8.6851626212094968e-09
98,all,0.10000000000000001,98,4.9999999999999998e-07,4.9999999999999998e-07,1.6218929456838847e-06,true,2,6.4620433872695537e-14,5.0373147227640139e-09,1.4746386327313399e-08,1.1741500407110069e-08,3.2393280393134329e-08
99,all,0.10000000000000001,99,5.0000000000000019e-07,5.0000000000000019e-07,1.2995470824328706e-06,true,5,1.1326986388253444e-14,5.3256897674327102e-09,1.9496156354256722e-08,4.4218248142894767e-09,1.4291221735217226e-08
100,all,0.10000000000000001,100,5.0000000000000008e-07,5.0000000000000008e-07,1.2878803635601503e-06,true,3,1.8046858467863416e-14,1.0934541253188662e-08,3.8468376555370054e-08,5.5269873891203322e-09,2.0608559571675756e-08
101,all,0.10000000000000001,101,5.000000000000003e-07,5.000000000000003e-07,1.2768998961687512e-06,true,3,8.4330940857258254e-15,4.317646822050894e-09,1.4984016218771989e-08,5.048358664328225e-09,1.416021473473554e-08
102,all,0.10000000000000001,102,5.0000000000000008e-07,5.0000000000000019e-07,1.3724066651135551e-06,true,2,1.6113128491324987e-14,4.600720387954928e-09,1.2801799856299034e-08,5.0743026599686887e-09,1.916552843038682e-08
103,all,0.10000000000000001,103,5.0000000000000008e-07,5.0000000000000008e-07,1.258655653949271e-06,true,7,6.6725523705178491e-14,3.2612539505884816e-09,1.0280014962546491e-08,2.9793282481134406e-09,9.0411094421166617e-09
104,all,0.10000000000000001,104,4.9999999999999998e-07,5.0000000000000008e-07,1.335345359355921e-06,true,4,6.7124768781326837e-14,4.9084997224983693e-09,1.3294897984600373e-08,7.0965305160335113e-09,2.3016459117058388e-08
105,all,0.10000000000000001,105,5.0000000000000008e-07,5.0000000000000008e-07,1.4226552162980556e-06,true,2,9.9081380385656006e-14,6.6981806851695007e-09,1.9898132941689739e-08,6.9595789866407392e-09,2.9887736780145195e-08
106,all,0.10000000000000001,106,5.0000000000000008e-07,5.0000000000000019e-07,1.3584989252965539e-06,true,3,8.3851268887020019e-14,3.0233585604022724e-09,1.4872203930177408e-08,6.6573497062150822e-09,1.5758563986898897e-08
107,all,0.10000000000000001,107,5.0000000000000008e-07,5.0000000000000008e-07,1.3601155655672748e-06,true,3,8.338576570455405e-14,6.893666609907138e-09,2.1170567323508527e-08,4.8860783472835836e-09,1.3272629865559325e-08
108,all,0.10000000000000001,108,4.9999999999999998e-07,5.0000000000000008e-07,1.1651853205558294e-06,true,2,8.1890104049257534e-14,4.1622133495146217e-09,1.8298916921663522e-08,3.035553825864945e-09,8.5119995609416534e-09
109,all,0.10000000000000001,109,5.0000000000000008e-07,4.9999999999999998e-07,1.2050023537554416e-06,true,4,7.111192623375172e-15,9.1988888129469626e-09,3.1264423282911791e-08,4.8291571350597188e-09,1.5269046084682368e-08
110,all,0.10000000000000001,110,5.0000000000000008e-07,5.0000000000000008e-07,1.2281081579036751e-06,true,2,4.3004574174878576e-14,6.1818238835498257e-09,2.2646856355501566e-08,8.9804383250343358e-09,2.8902232812746216e-08
111,all,0.10000000000000001,111,5.0000000000000008e-07,5.0000000000000008e-07,1.2662006194784852e-06,true,2,1.0445711116317864e-14,3.6074765148988866e-09,9.4706156181234569e-09,9.3676307520158214e-09,1.9016417116494023e-08
112,all,0.10000000000000001,112,5.000000000000003e-07,5.0000000000000008e-07,1.2558736321973013e-06,true,2,8.4970837863250849e-15,3.3281390288913799e-09,8.6276471834845214e-09,2.9400052173388784e-09,7.2452562975927029e-09
113,all,0.10000000000000001,113,5.000000000000003e-07,5.0000000000000019e-07,1.2593137778013993e-06,true,4,3.4133424467798427e-14,3.7598467213287687e-09,1.3258206974994802e-08,2.3564677312836349e-09,8.5811887101686849e-09
114,all,0.10000000000000001,114,4.9999999999999998e-07,5.0000000000000008e-07,1.9441561487780435e-06,true,5,1.2846266190125901e-14,3.5301311949718537e-09,1.1825069916315822e-08,5.8414015875012015e-09,1.3341749247920698e-08
115,all,0.10000000000000001,115,5.0000000000000008e-07,5.0000000000000008e-07,1.8133905216982564e-06,true,2,5.8466012618660345e-15,5.8932323207120937e-09,2.3561400348121042e-08,5.1044063654980802e-09,1.813322101045493e-08
116,all,0.10000000000000001,116,4.9999999999999998e-07,5.0000000000000008e-07,1.5332901092407158e-06,true,2,9.7170512986875068e-15,1.1581542651247888e-08,3.5112313570562215e-08,6.3042356168041936e-09,2.269887248967689e-08
117,all,0.10000000000000001,117,5.0000000000000008e-07,5.0000000000000008e-07,1.3150481779149284e-06,true,2,1.6015157277885151e-14,7.0276058020140328e-09,1.8070645866827273e-08,4.4785365621001521e-09,1.2971418653317358e-08
118,all,0.10000000000000001,118,4.9999999999999998e-07,4.9999999999999998e-07,1.6312844596179819e-06,true,2,2.8909702814760632e-14,2.1071215445244256e-09,6.8010000669332937e-09,5.8162152803872066e-09,1.525045791365108e-08
119,all,0.10000000000000001,119,4.9999999999999998e-07,4.9999999999999998e-07,1.2278451985026986e-06,true,2,2.4019400098530752e-14,3.6104491836769073e-09,1.9189879529174503e-08,3.9730486588942099e-09,1.0297991596365985e-08
120,all,0.10000000000000001,120,5.0000000000000008e-07,5.0000000000000008e-07,1.2125691811730223e-06,true,2,5.4688401629420696e-14,4.7204050260277817e-09,1.8227443207563532e-08,3.9271097403767475e-09,1.0014385242925548e-08
121,all,0.10000000000000001,121,5.0000000000000008e-07,5.0000000000000019e-07,1.4300121547334349e-06,true,10,1.3937785862429262e-14,3.6815089608468393e-09,1.0389795850052064e-08,2.2154624767838105e-09,5.3882618848661657e-09
122,all,0.10000000000000001,122,4.9999999999999987e-07,5.0000000000000008e-07,1.2782954029902251e-06,true,2,5.5289495940966742e-14,3.2072328714290447e-09,9.0947817523584495e-09,4.9721859466944741e-09,1.0704837208121322e-08
123,all,0.10000000000000001,123,5.0000000000000019e-07,5.0000000000000008e-07,1.4522247627578089e-06,true,2,1.1303926324677276e-14,4.4283786127740914e-09,1.3847975481595665e-08,2.2223177478433027e-09,8.3825168256050197e-09
124,all,0.10000000000000001,124,4.9999999999999998e-07,4.9999999999999998e-07,1.3165334248583107e-06,true,2,5.6235063797501879e-15,3.7947693212274756e-09,1.1880498131285055e-08,6.5898989514989032e-09,1.5062514976829991e-08
125,all,0.10000000000000001,125,4.9999999999999998e-07,5.0000000000000008e-07,1.410156629624101e-06,true,3,4.6994389908455728e-15,4.3639537682595806e-09,1.1495574795891694e-08,8.5001824491974969e-09,1.8860696066893244e-08
126,all,0.10000000000000001,126,5.0000000000000008e-07,5.0000000000000019e-07,1.3110968898343731e-06,true,2,2.7107621557044747e-14,8.3909330258453399e-09,2.921724001625492e-08,7.261531336936293e-09,2.7500980379949238e-08
127,all,0.10000000000000001,127,5.0000000000000008e-07,5.0000000000000008e-07,1.6726951437210492e-06,true,2,6.9578936129475154e-14,3.536164095288701e-09,9.8598463386945223e-09,4.6610081895874104e-09,1.1932522875003528e-08
128,all,0.10000000000000001,128,5.0000000000000019e-07,5.0000000000000008e-07,1.5948564484161644e-06,true,2,9.0614500292635594e-15,3.7796483920394596e-09,1.4466476804669837e-08,6.5568122827861243e-09,1.6213737389259193e-08
129,all,0.10000000000000001,129,5.0000000000000008e-07,5.0000000000000008e-07,1.5229838466909029e-06,true,4,3.123562047961616e-14,3.4426705150784233e-09,8.9215835587241887e-09,4.8326301545246024e-09,1.2656950698748616e-08
130,all,0.10000000000000001,130,4.9999999999999998e-07,4.9999999999999998e-07,1.4789366967064435e-06,true,7,9.0406125765109641e-14,1.5191254878754568e-08,5.1413562396178392e-08,7.2513513404417884e-09,1.7323118299549e-08
131,all,0.10000000000000001,131,5.0000000000000019e-07,5.0000000000000008e-07,1.23918726651351e-06,true,3,3.9836042169930285e-14,2.290664653757431e-09,6.4516756173582657e-09,4.4346959298536575e-09,1.2840446810903264e-08
132,all,0.10000000000000001,132,5.0000000000000008e-07,5.0000000000000008e-07,1.3740354393545682e-06,true,2,5.7330969581956854e-14,2.7632755816883688e-09,6.9713569153528887e-09,3.2702856791303661e-09,8.0223090222821545e-09
133,all,0.10000000000000001,133,4.9999999999999998e-07,4.9999999999999998e-07,1.2361552626691345e-06,true,2,1.5651274740503813e-14,3.7124093666063566e-09,1.118841005953719e-08,2.1307874673850165e-09,6.9752801330131881e-09
134,all,0.10000000000000001,134,5.0000000000000008e-07,5.0000000000000008e-07,1.2693836121555978e-06,true,5,2.6630530330292065e-15,6.0704689006482371e-09,1.9497918819430526e-08,7.4308811261605859e-09,2.2667687016051279e-08
135,all,0.10000000000000001,135,5.0000000000000019e-07,5.0000000000000019e-07,1.4759420059493127e-06,true,2,9.704396336753788e-15,6.359907461516024e-09,2.582463971313731e-08,3.6312273762322895e-09,1.2949723022866893e-08
136,all,0.10000000000000001,136,5.0000000000000008e-07,5.0000000000000008e-07,1.4460021596965706e-06,true,2,7.4956607616090398e-14,8.8093474071894895e-09,3.0478727836708019e-08,1.1337313626879909e-08,3.7413168862538064e-08
137,all,0.10000000000000001,137,5.0000000000000019e-07,5.0000000000000019e-07,1.356363793404344e-06,true,4,2.2848551814453826e-14,5.985514918473891e-09,1.7901485689642005e-08,3.2968549201189803e-09,7.6426952665757902e-09
138,all,0.10000000000000001,138,4.9999999999999998e-07,5.0000000000000008e-07,1.4496689327996675e-06,true,3,5.7952100040404262e-15,5.2553149560332958e-09,2.0798992287143769e-08,4.9728623320710373e-09,1.6663707394471653e-08
139,all,0.10000000000000001,139,5.0000000000000008e-07,5.0000000000000008e-07,1.4441574567768104e-06,true,2,9.31045019803016e-14,8.6608162398142674e-09,3.8384171768129915e-08,5.5425625359429695e-09,1.7160245224519759e-08
140,all,0.10000000000000001,140,5.0000000000000008e-07,5.0000000000000019e-07,1.4947129429714307e-06,true,2,7.4565378320209512e-14,2.8732166321299225e-09,1.1691278495665203e-08,4.0672366462613168e-09,9.7004219486640161e-09
141,all,0.10000000000000001,141,4.9999999999999998e-07,5.0000000000000008e-07,1.1758336819244407e-06,true,2,2.7455700135884864e-14,6.5449110219083903e-09,1.7585385052656943e-08,7.3777508271921233e-09,2.2320738395987302e-08
142,all,0.10000000000000001,142,4.9999999999999998e-07,4.9999999999999998e-07,1.561114878076796e-06,true,4,2.2184023153097532e-14,2.8522145693363694e-09,8.1132383710630362e-09,2.8827578777607565e-09,9.8456925374437173e-09
143,all,0.10000000000000001,143,5.0000000000000008e-07,5.0000000000000008e-07,1.3877065767478274e-06,true,4,9.4191916812925186e-14,2.0120083279522889e-09,5.9235992291850614e-09,4.2649637291774003e-09,1.3313618234017839e-08
144,all,0.10000000000000001,144,5.0000000000000008e-07,4.9999999999999998e-07,1.34789146168037e-06,true,2,8.0733380624003072e-14,6.1527760909050138e-09,1.812687444764649e-08,2.9165324482509969e-09,6.8443048351790083e-09
145,all,0.10000000000000001,145,5.0000000000000019e-07,5.0000000000000008e-07,1.7873209878771827e-06,true,2,6.9468468692692669e-14,3.1799470051976223e-09,1.0431784068509753e-08,3.412299288300659e-09,1.0713655642727586e-08
146,all,0.10000000000000001,146,5.0000000000000008e-07,4.9999999999999998e-07,1.2365340514064535e-06,true,5,5.5076626284124478e-15,7.0730380824930718e-09,2.2262676629275502e-08,5.8904488688834143e-09,1.5065670021672454e-08
147,all,0.10000000000000001,147,4.9999999999999998e-07,4.9999999999999998e-07,1.4685821820100182e-06,true,2,2.2270768202291672e-14,6.1429644758939505e-09,1.7294878725329643e-08,6.1228759872065606e-09,2.1537569509680413e-08
148,all,0.10000000000000001,148,4.9999999999999998e-07,4.9999999999999998e-07,1.1853894283702979e-06,true,3,7.8755561937086533e-15,5.1312823953705551e-09,1.0512835057346903e-08,4.7396377482154737e-09,1.8442001968888699e-08
149,all,0.10000000000000001,149,5.000000000000003e-07,5.0000000000000008e-07,1.2877628172375801e-06,true,2,4.6760710830033373e-14,4.5818971858955287e-09,1.4674914913456738e-08,3.2289878571804494e-09,8.642304061287436e-09
150,all,0.10000000000000001,150,5.0000000000000019e-07,5.0000000000000008e-07,1.4736604837218947e-06,true,7,6.919865741141698e-15,1.1418592697643904e-08,3.6582653854116964e-08,7.5515819983139573e-09,2.0845793173811442e-08
151,all,0.10000000000000001,151,4.9999999999999998e-07,4.9999999999999998e-07,1.4511353826875248e-06,true,4,8.8070273920014312e-15,5.5115339147761741e-09,2.780199170882014e-08,4.4006388275246142e-09,9.3213692481221782e-09
152,all,0.10000000000000001,152,5.0000000000000008e-07,5.0000000000000008e-07,1.2903130391267192e-06,true,3,5.346928836015259e-15,1.0920650599341877e-08,3.8975490146940517e-08,7.2830181823828312e-09,2.3828389274029613e-08
153,all,0.10000000000000001,153,4.9999999999999998e-07,5.0000000000000008e-07,1.402513534323961e-06,true,2,2.1266449607144568e-15,2.4358300746131002e-09,7.1962797942859424e-09,3.6356851871382969e-09,1.0182986989884453e-08
154,all,0.10000000000000001,154,5.0000000000000008e-07,4.9999999999999998e-07,1.4392235289336018e-06,true,2,4.4939617456802054e-15,4.2129292587139764e-09,1.1144605073856728e-08,2.5954920912882102e-09,7.8324833709770766e-09
155,all,0.10000000000000001,155,5.0000000000000008e-07,5.0000000000000008e-07,1.2513315688010672e-06,true,2,5.9427146396616684e-14,1.0441782578888048e-09,5.4236385408842902e-09,1.4526565135855293e-09,4.2174086073325113e-09
156,all,0.10000000000000001,156,5.0000000000000008e-07,4.9999999999999998e-07,1.2429446360498019e-06,true,2,3.3019634886406375e-14,5.8020374613378495e-09,1.7837265043479933e-08,1.0339761960148943e-08,2.7426329399061838e-08
157,all,0.10000000000000001,157,5.0000000000000019e-07,5.0000000000000008e-07,1.2825460962642698e-06,true,3,8.0055210154694355e-14,3.1831018339728782e-09,1.0151295254043347e-08,3.2037355028014024e-09,9.2330135581176933e-09
158,all,0.10000000000000001,158,5.0000000000000008e-07,5.0000000000000008e-07,1.5195977104354135e-06,true,3,8.5630335412175058e-15,7.7306663656248133e-09,2.7856109757404268e-08,5.5609754432983975e-09,2.0107601470824077e-08
159,all,0.10000000000000001,159,4.9999999999999998e-07,5.0000000000000008e-07,1.3457433440933924e-06,true,2,9.8239087385125658e-15,8.7106425366356337e-09,2.1906733989329741e-08,4.3975790233073256e-09,1.4671264518484952e-08
160,all,0.10000000000000001,160,5.000000000000003e-07,5.000000000000003e-07,1.7345720850359728e-06,true,2,3.1330348646161115e-14,1.04388654850439e-08,3.6348775852082515e-08,6.6816835433203874e-09,1.7884145035677716e-08
161,all,0.10000000000000001,161,5.0000000000000008e-07,5.0000000000000019e-07,1.346401844300601e-06,true,4,3.4822941430336912e-14,7.6480380058472096e-09,2.1548023308379238e-08,4.2068367669064634e-09,9.3992969676617204e-09
162,all,0.10000000000000001,162,5.0000000000000008e-07,4.9999999999999998e-07,1.5796453699224092e-06,true,6,4.7007165733922583e-15,4.549813609633201e-09,1.6588757055513437e-08,2.8837691370413749e-09,7.5963500755649041e-09
163,all,0.10000000000000001,163,5.0000000000000008e-07,5.0000000000000008e-07,1.2075714479712668e-06,true,2,3.3501854960252754e-14,2.0860101852657113e-09,5.3076008759474907e-09,3.5346400030293824e-09,9.8289956074637964e-09
164,all,0.10000000000000001,164,5.0000000000000019e-07,5.0000000000000008e-07,1.2069335099250417e-06,true,2,9.8564961343973756e-14,2.1050162641794696e-09,7.2967266864093494e-09,2.6556075625996971e-09,9.2221981687214507e-09
165,all,0.10000000000000001,165,4.9999999999999998e-07,5.0000000000000008e-07,1.8725430448417578e-06,true,2,2.5447550417669242e-14,3.5923593879459709e-09,1.4217506151548154e-08,3.7289930000034147e-09,1.2283648472805162e-08
166,all,0.10000000000000001,166,4.9999999999999998e-07,5.0000000000000008e-07,1.1842092039971251e-06,true,4,2.0955637975303257e-14,1.9884055742695937e-09,5.8553840578262628e-09,2.4998278146670796e-09,6.9703728297100531e-09
167,all,0.10000000000000001,167,5.0000000000000008e-07,5.0000000000000008e-07,1.7407483314017509e-06,true,2,1.4864842010086232e-14,2.8178401599600527e-09,8.1429712972536095e-09,3.3736344508836467e-09,9.1990896241059793e-09
168,all,0.10000000000000001,168,5.0000000000000008e-07,4.9999999999999998e-07,1.6649411814528441e-06,true,2,3.7685756973347055e-14,2.0307061019472257e-09,6.1387595128720163e-09,2.648552300463563e-09,7.1870227589350064e-09
169,all,0.10000000000000001,169,4.9999999999999998e-07,5.0000000000000008e-07,1.330701508816804e-06,true,2,2.585546235779034e-14,2.7184699856225678e-09,7.7378733524813281e-09,4.7150676013217283e-09,1.5345930441043327e-08
170,all,0.10000000000000001,170,5.0000000000000008e-07,5.0000000000000008e-07,1.3265931986608791e-06,true,2,5.2736014693595389e-15,7.2939226072863842e-09,2.5053998150420531e-08,6.0282150963341591e-09,2.2401225629130848e-08
171,all,0.10000000000000001,171,5.0000000000000019e-07,5.0000000000000008e-07,1.6434657206527426e-06,true,2,2.1783170318644087e-14,4.5217788899503467e-09,1.0090572592769131e-08,4.6864769607206234e-09,1.2769958829162863e-08
172,all,0.10000000000000001,172,5.0000000000000019e-07,5.0000000000000008e-07,1.4094147755065004e-06,true,5,7.9369089511470539e-14,7.5903045497342558e-09,3.1024107447104321e-08,6.4068648837367671e-09,2.5588309264311615e-08
173,all,0.10000000000000001,173,5.0000000000000008e-07,5.0000000000000008e-07,1.3427507470741893e-06,true,2,2.9557979338421783e-14,5.9067186213210402e-09,1.9648385189696693e-08,4.8584438931131552e-09,1.8614797926305401e-08
174,all,0.10000000000000001,174,5.0000000000000019e-07,5.0000000000000008e-07,1.3002318020567072e-06,true,2,9.4374923360043876e-14,3.9049302276364138e-09,1.0152276627012347e-08,2.4680849126879207e-09,7.7293815050786608e-09
175,all,0.10000000000000001,175,4.9999999999999998e-07,5.0000000000000008e-07,1.5843329060528489e-06,true,3,3.239004018658147e-14,5.468914181348988e-09,1.5634371632392008e-08,6.8681670780435265e-09,2.0330928628680561e-08
176,all,0.10000000000000001,176,5.0000000000000008e-07,5.0000000000000008e-07,1.3135580143068425e-06,true,3,6.5598196756924423e-14,2.4356322421708071e-09,5.8139811992541368e-09,7.804951007284444e-09,2.1269712069090299e-08
177,all,0.10000000000000001,177,5.0000000000000008e-07,5.0000000000000008e-07,1.3630029029510986e-06,true,3,1.8457868167417873e-15,3.4614830343575295e-09,1.4157054584185147e-08,3.1728469148181901e-09,9.6275647601607372e-09
178,all,0.10000000000000001,178,5.0000000000000008e-07,5.0000000000000008e-07,1.3839735440328907e-06,true,3,1.0264059686816216e-14,4.2656045228188703e-09,1.5701750802343817e-08,4.2033642818917251e-09,9.3801311912095292e-09
179,all,0.10000000000000001,179,5.0000000000000008e-07,5.0000000000000008e-07,1.334741985217967e-06,true,5,5.0900331803585764e-14,7.7150986338904896e-09,2.9899592461635205e-08,5.6022598333971777e-09,2.2648256898770707e-08
180,all,0.10000000000000001,180,5.0000000000000008e-07,5.0000000000000008e-07,1.311079927487277e-06,true,3,2.5077247750729444e-14,1.3321503629313907e-08,3.141553045829526e-08,1.2694921296604098e-08,2.8716418591775636e-08
181,all,0.10000000000000001,181,4.9999999999999998e-07,5.0000000000000008e-07,1.2721857460619967e-06,true,2,6.985332500315425e-15,8.7936160685027251e-09,2.436491876312008e-08,9.5467283830126389e-09,3.2969655357322625e-08
182,all,0.10000000000000001,182,5.0000000000000008e-07,5.0000000000000019e-07,1.4459451462829288e-06,true,2,4.6903183997251276e-14,4.0972202312220539e-09,1.1396062437468713e-08,4.8619107018462262e-09,1.3768296551797876e-08
183,all,0.10000000000000001,183,4.9999999999999998e-07,5.0000000000000008e-07,1.5385554786171118e-06,true,2,7.3382209215515851e-14,6.5160474859578949e-09,1.7899560576795093e-08,3.9324784817369121e-09,1.1576351424441751e-08
184,all,0.10000000000000001,184,5.0000000000000019e-07,5.0000000000000019e-07,1.4364795465753148e-06,true,2,9.9029390102650877e-14,1.978970306369794e-09,5.2116111669275877e-09,3.835433710555322e-09,9.2887761741084754e-09
185,all,0.10000000000000001,185,5.0000000000000008e-07,5.0000000000000008e-07,1.0923704272391385e-06,true,2,2.6358687805074695e-14,1.5189562564593181e-08,6.0107667334760584e-08,1.1819392681604824e-08,5.2432495863387828e-08
